,X_UnCal,Y_UnCal,Z_UnCal,X_Bias,Y_Bias,Z_Bias,time_uncalibrated
0,4.0382,59.035797,-79.2512,-29.610296,45.48195,-38.70174,1669602227758.0
1,1.5372,58.8894,-80.3492,-29.610294,45.48195,-38.70174,1669602228256.8108
2,1.0248,58.9626,-80.52,-29.610294,45.48195,-38.70174,1669602228755.6216
3,1.2932,59.182198,-79.9832,-29.610294,45.48195,-38.70174,1669602229254.4324
4,2.4888,59.3896,-79.6538,-29.610294,45.48195,-38.70174,1669602229753.2432
5,2.1594,59.426197,-79.751396,-29.610294,45.48195,-38.70174,1669602230252.054
6,1.2932,59.023598,-79.5928,-29.610294,45.48195,-38.70174,1669602230750.8647
7,2.5864,59.17,-78.5802,-29.610294,45.48195,-38.70174,1669602231249.6758
8,3.9772,59.096798,-78.7266,-29.610294,45.48195,-38.70174,1669602231748.4866
9,3.3794,58.877197,-78.067795,-29.610294,45.48195,-38.70174,1669602232247.2974
10,2.7206,59.475,-78.848595,-29.610294,45.48195,-38.70174,1669602232746.1082
11,1.647,59.4384,-80.702995,-29.610294,45.48195,-38.70174,1669602233244.919
12,2.562,59.096798,-79.483,-29.610294,45.48195,-38.70174,1669602233743.7297
13,1.2688,58.987,-79.6294,-29.610294,45.48195,-38.70174,1669602234242.5405
14,2.8181999,58.9138,-78.7632,-29.610294,45.48195,-38.70174,1669602234741.3513
15,3.0256,59.023598,-79.312195,-29.610294,45.48195,-38.70174,1669602235240.162
16,3.8551998,59.6092,-78.824196,-29.610294,45.48195,-38.70174,1669602235738.973
17,2.4034,59.048,-78.9706,-29.610294,45.48195,-38.70174,1669602236237.7837
18,2.1959999,58.706398,-78.4338,-29.610294,45.48195,-38.70174,1669602236736.5945
19,1.586,58.9626,-79.604996,-29.610294,45.48195,-38.70174,1669602237235.4055
20,2.562,59.023598,-79.483,-29.610294,45.48195,-38.70174,1669602237734.2163
21,2.4522,59.3164,-79.5196,-29.610294,45.48195,-38.70174,1669602238233.027
22,1.8787999,59.194397,-79.3244,-29.610294,45.48195,-38.70174,1669602238731.838
23,2.2203999,59.267597,-79.8856,-29.610294,45.48195,-38.70174,1669602239230.6487
24,4.0382,59.17,-78.873,-29.610294,45.48195,-38.70174,1669602239729.4595
25,-1.1589999,58.486797,-80.5078,-29.610296,45.48195,-38.70174,1669602240228.2703
26,3.0256,59.7434,-79.604996,-29.610294,45.48195,-38.70174,1669602240727.081
27,3.843,59.7556,-79.3976,-29.610294,45.48195,-38.70174,1669602241225.8918
28,4.6116,59.8288,-78.531395,-29.610294,45.48195,-38.70174,1669602241724.7026
29,5.551,60.085,-78.372795,-29.610294,45.48195,-38.70174,1669602242223.5134
30,4.7214,59.487198,-78.1898,-29.610294,45.48195,-38.70174,1669602242722.3242
31,4.087,59.5604,-79.287796,-29.610294,45.48195,-38.70174,1669602243221.1353
32,3.8307998,59.7434,-79.9466,-29.610294,45.48195,-38.70174,1669602243719.946
33,3.9894,59.6214,-79.312195,-29.610294,45.48195,-38.70174,1669602244218.7568
34,3.6966,59.328598,-78.3972,-29.610294,45.48195,-38.70174,1669602244717.5676
35,4.0016,59.645798,-78.5924,-29.610294,45.48195,-38.70174,1669602245216.3784
36,4.9532,59.6092,-78.2264,-29.610294,45.48195,-38.70174,1669602245715.1892
37,4.758,59.7068,-78.2508,-29.610294,45.48195,-38.70174,1669602246214.0
38,5.6486,59.5604,-78.2264,-29.610294,45.48195,-38.70174,1669602246712.8108
39,6.0024,60.0728,-78.4582,-29.610294,45.48195,-38.70174,1669602247211.6216
40,5.368,59.9752,-78.067795,-29.610294,45.48195,-38.70174,1669602247710.4324
41,4.7702,59.328598,-78.5802,-29.610294,45.48195,-38.70174,1669602248209.2432
42,3.6843998,59.5238,-78.6168,-29.610294,45.48195,-38.70174,1669602248708.054
43,3.3184,59.328598,-79.117,-29.610294,45.48195,-38.70174,1669602249206.8647
44,4.1602,59.4384,-79.5562,-29.610294,45.48195,-38.70174,1669602249705.6758
45,1.1956,58.926,-78.665596,-29.610294,45.48195,-38.70174,1669602250204.4866
46,0.24399999,58.938198,-78.5802,-29.610294,45.48195,-38.70174,1669602250703.2974
47,1.2932,58.682,-77.274796,-29.610294,45.48195,-38.70174,1669602251202.1082
48,-0.0732,58.791798,-78.141,-29.610294,45.48195,-38.70174,1669602251700.919
49,-0.854,58.8406,-79.153595,-29.610294,45.48195,-38.70174,1669602252199.7297
50,-0.5002,58.2672,-78.7632,-29.610296,45.48195,-38.70174,1669602252698.5405
51,-1.8909999,58.2672,-79.422,-29.610294,45.48195,-38.70174,1669602253197.3513
52,-1.22,58.3648,-79.4952,-29.610294,45.48195,-38.70174,1669602253696.162
53,-1.6836,58.3892,-79.8002,-29.610294,45.48195,-38.70174,1669602254194.973
54,-1.0491999,58.8406,-79.3244,-29.610294,45.48195,-38.70174,1669602254693.7837
55,-1.9275999,58.010998,-79.9832,-29.610294,45.48195,-38.70174,1669602255192.5945
56,-0.61,58.4258,-78.934,-29.610294,45.48195,-38.70174,1669602255691.4055
57,0.1464,58.9016,-78.6046,-29.610294,45.48195,-38.70174,1669602256190.2163
58,-0.7076,58.621,-79.0682,-29.610294,45.48195,-38.70174,1669602256689.027
59,-2.1959999,58.3648,-79.153595,-29.610294,45.48195,-38.70174,1669602257187.838
60,-0.3904,58.7552,-78.9706,-29.610294,45.48195,-38.70174,1669602257686.6487
61,-0.61,58.6698,-79.470795,-29.610294,45.48195,-38.70174,1669602258185.4595
62,-1.0248,58.499,-79.287796,-29.610294,45.48195,-38.70174,1669602258684.2703
63,-0.7564,58.438,-78.506996,-29.610294,45.48195,-38.70174,1669602259183.081
64,0.0976,58.682,-77.3358,-29.610294,45.48195,-38.70174,1669602259681.8918
65,0.2928,58.706398,-78.2386,-29.610294,45.48195,-38.70174,1669602260180.7026
66,0.366,58.5722,-78.7266,-29.610294,45.48195,-38.70174,1669602260679.5134
67,-0.5124,58.4258,-78.7388,-29.610294,45.48195,-38.70174,1669602261178.3242
68,-1.0004,58.499,-78.360596,-29.610294,45.48195,-38.70174,1669602261677.1353
69,-0.8296,58.6698,-79.617195,-29.610294,45.48195,-38.70174,1669602262175.946
70,-1.8543999,58.0476,-79.287796,-29.610294,45.48195,-38.70174,1669602262674.7568
71,-2.0252,58.474598,-79.8734,-29.610294,45.48195,-38.70174,1669602263173.5676
72,-0.0732,58.621,-78.568,-29.610294,45.48195,-38.70174,1669602263672.3784
73,-0.1464,58.486797,-78.7022,-29.610294,45.48195,-38.70174,1669602264171.1892
74,1.3664,59.1578,-78.2752,-29.610294,45.48195,-38.70174,1669602264670.0
