,X_AWARE,Y_AWARE,Z_AWARE,time_AWARE
0,24.351200103759766,11.919400215148926,-42.004600524902344,1669602227758.0
1,26.79119873046875,12.956399917602539,-41.90699768066406,1669602227958.0
2,27.80379867553711,13.139399528503418,-40.63819885253906,1669602228158.0
3,28.79199981689453,13.017399787902832,-39.540199279785156,1669602228358.0
4,27.79159927368164,12.74899959564209,-40.16239929199219,1669602228557.0
5,33.17179870605469,14.005599975585938,-39.43040084838867,1669602228758.0
6,30.353599548339844,13.06619930267334,-41.52880096435547,1669602228957.0
7,32.52519989013672,14.21299934387207,-41.089599609375,1669602229158.0
8,33.891597747802734,14.090999603271484,-40.15019989013672,1669602229358.0
9,34.7578010559082,14.55459976196289,-39.40599822998047,1669602229559.0
10,33.8671989440918,14.542399406433105,-38.74720001220703,1669602229759.0
11,34.59920120239258,14.139800071716309,-39.41819763183594,1669602229958.0
12,35.29459762573242,14.810799598693848,-38.795997619628906,1669602230158.0
13,34.635799407958984,13.993399620056152,-39.284000396728516,1669602230358.0
14,33.42799758911133,14.017799377441406,-40.35759735107422,1669602230559.0
15,34.74559783935547,14.188599586486816,-40.11359786987305,1669602230758.0
16,35.3677978515625,14.517999649047852,-39.74760055541992,1669602230959.0
17,36.282798767089844,14.90839958190918,-37.73460006713867,1669602231159.0
18,35.319000244140625,14.286199569702148,-38.69839859008789,1669602231358.0
19,35.526397705078125,14.493599891662598,-38.5275993347168,1669602231560.0
20,34.64799880981445,13.871399879455566,-39.44260025024414,1669602231760.0
21,35.24580001831055,14.151999473571777,-39.296199798583984,1669602231958.0
22,34.01359939575195,13.76159954071045,-39.25959777832031,1669602232159.0
23,34.48939895629883,14.090999603271484,-39.21080017089844,1669602232360.0
24,35.526397705078125,14.286199569702148,-38.89360046386719,1669602232560.0
25,34.84320068359375,14.469200134277344,-38.77159881591797,1669602232760.0
26,35.196998596191406,14.225199699401855,-38.68619918823242,1669602232960.0
27,35.72159957885742,14.505799293518066,-39.46699905395508,1669602233159.0
28,35.46540069580078,14.688799858093262,-37.81999969482422,1669602233358.0
29,34.7333984375,14.225199699401855,-39.07659912109375,1669602233559.0
30,34.55039978027344,13.798199653625488,-39.186397552490234,1669602233759.0
31,34.74559783935547,14.310599327087402,-39.235198974609375,1669602233959.0
32,27.950199127197266,12.736800193786621,-42.73659896850586,1669602234157.0
33,30.939199447631836,13.663999557495117,-41.74839782714844,1669602234358.0
34,31.622400283813477,13.627399444580078,-40.943199157714844,1669602234558.0
35,32.52519989013672,13.944600105285645,-41.63859939575195,1669602234758.0
36,32.52519989013672,14.054399490356445,-40.90660095214844,1669602234959.0
37,32.683799743652344,13.74940013885498,-40.564998626708984,1669602235158.0
38,32.20800018310547,14.017799377441406,-40.44300079345703,1669602235358.0
39,33.2693977355957,13.822599411010742,-39.84519958496094,1669602235559.0
40,34.55039978027344,13.785999298095703,-38.74720001220703,1669602235758.0
41,32.85459899902344,13.785999298095703,-39.94279861450195,1669602235960.0
42,31.744400024414062,13.93239974975586,-41.15060043334961,1669602236158.0
43,31.610198974609375,13.639599800109863,-40.943199157714844,1669602236358.0
44,30.951398849487305,13.053999900817871,-40.882198333740234,1669602236558.0
45,32.14699935913086,13.383399963378906,-40.47959899902344,1669602236758.0
46,32.939998626708984,13.737199783325195,-40.0526008605957,1669602236958.0
47,32.91559982299805,13.968999862670898,-40.235599517822266,1669602237158.0
48,32.76919937133789,13.72499942779541,-40.32099914550781,1669602237358.0
49,32.366600036621094,13.651800155639648,-40.186798095703125,1669602237559.0
50,30.609800338745117,13.151599884033203,-41.28479766845703,1669602237758.0
51,31.500398635864258,13.261399269104004,-40.79679870605469,1669602237958.0
52,32.48859786987305,13.847000122070312,-40.01599884033203,1669602238159.0
53,32.5984001159668,13.834799766540527,-40.0281982421875,1669602238358.0
54,31.5492000579834,13.798199653625488,-40.821197509765625,1669602238558.0
55,33.354801177978516,13.920199394226074,-40.40639877319336,1669602238758.0
56,32.47639846801758,13.493199348449707,-40.38199996948242,1669602238958.0
57,24.643999099731445,11.931599617004395,-45.06679916381836,1669602244128.0
58,28.243000030517578,12.797800064086914,-41.76060104370117,1669602244329.0
59,30.036399841308594,13.322400093078613,-39.991600036621094,1669602244530.0
60,31.03679847717285,13.57859992980957,-39.41819763183594,1669602244729.0
61,31.683399200439453,13.737199783325195,-38.795997619628906,1669602244929.0
62,31.268598556518555,13.651800155639648,-40.77239990234375,1669602245128.0
63,33.464599609375,14.59119987487793,-40.491798400878906,1669602245328.0
64,33.818397521972656,14.38379955291748,-40.284400939941406,1669602245528.0
65,33.672000885009766,14.261799812316895,-40.186798095703125,1669602245728.0
66,35.257999420166016,14.188599586486816,-38.95459747314453,1669602245928.0
67,34.15999984741211,13.920199394226074,-39.7963981628418,1669602246128.0
68,33.14739990234375,13.944600105285645,-40.76020050048828,1669602246328.0
69,35.11159896850586,14.603399276733398,-40.491798400878906,1669602246528.0
70,33.623199462890625,13.834799766540527,-40.34539794921875,1669602246728.0
71,34.80659866333008,14.21299934387207,-39.30839920043945,1669602246928.0
72,33.78179931640625,14.115399360656738,-39.94279861450195,1669602247129.0
73,33.80619812011719,14.017799377441406,-39.27180099487305,1669602247328.0
74,35.53860092163086,14.286199569702148,-39.14979934692383,1669602247528.0
75,35.80699920654297,14.456999778747559,-39.47919845581055,1669602247728.0
76,36.05099868774414,14.932799339294434,-39.33279800415039,1669602247928.0
77,33.76959991455078,14.042200088500977,-40.503997802734375,1669602248128.0
78,33.39139938354492,13.773799896240234,-40.33319854736328,1669602248329.0
