,X_UnCal,Y_UnCal,Z_UnCal,X_Bias,Y_Bias,Z_Bias,time_uncalibrated
0,81.78,10.32,-70.14,40.5,-13.679999,-33.719997,1669599847273.0
1,81.84,9.96,-69.659996,40.5,-13.679999,-33.719997,1669599847728.0217
2,81.9,10.5,-69.6,40.5,-13.679999,-33.719997,1669599848183.0435
3,81.42,10.44,-69.78,40.5,-13.679999,-33.719997,1669599848638.0652
4,81.0,10.32,-70.08,40.5,-13.679999,-33.719997,1669599849093.087
5,81.479996,10.74,-70.439995,40.5,-13.679999,-33.719997,1669599849548.1086
6,80.939995,10.38,-70.14,40.5,-13.679999,-33.719997,1669599850003.1304
7,81.06,10.559999,-69.72,40.5,-13.679999,-33.719997,1669599850458.152
8,81.119995,10.5,-70.08,40.5,-13.679999,-33.719997,1669599850913.1738
9,80.52,10.44,-69.54,40.5,-13.679999,-33.719997,1669599851368.1956
10,81.06,10.2,-69.18,40.5,-13.679999,-33.719997,1669599851823.2173
11,81.119995,9.54,-69.6,40.5,-13.679999,-33.719997,1669599852278.239
12,80.7,9.3,-69.479996,40.5,-13.679999,-33.719997,1669599852733.261
13,80.58,9.179999,-69.06,40.5,-13.679999,-33.719997,1669599853188.2827
14,80.64,9.36,-69.479996,40.5,-13.679999,-33.719997,1669599853643.3044
15,80.7,9.9,-69.78,40.5,-13.679999,-33.719997,1669599854098.3262
16,81.299995,9.719999,-69.659996,40.5,-13.679999,-33.719997,1669599854553.348
17,81.72,9.36,-70.02,40.5,-13.679999,-33.719997,1669599855008.3696
18,81.54,9.3,-69.6,40.5,-13.679999,-33.719997,1669599855463.3914
19,81.84,9.48,-69.299995,40.5,-13.679999,-33.719997,1669599855918.413
20,81.9,9.84,-68.82,40.5,-13.679999,-33.719997,1669599856373.4348
21,81.479996,10.08,-69.0,40.5,-13.679999,-33.719997,1669599856828.4565
22,81.6,9.78,-69.54,40.5,-13.679999,-33.719997,1669599857283.4783
23,80.939995,9.48,-69.6,40.5,-13.679999,-33.719997,1669599857738.5
24,81.0,9.54,-70.02,40.5,-13.679999,-33.719997,1669599858193.5217
25,81.299995,9.9,-70.02,40.5,-13.679999,-33.719997,1669599858648.5435
26,81.479996,10.44,-69.6,40.5,-13.679999,-33.719997,1669599859103.5652
27,81.84,10.86,-68.76,40.5,-13.679999,-33.719997,1669599859558.587
28,81.36,10.8,-68.82,40.5,-13.679999,-33.719997,1669599860013.6086
29,81.36,10.38,-68.82,40.5,-13.679999,-33.719997,1669599860468.6304
30,81.24,10.08,-68.7,40.5,-13.679999,-33.719997,1669599860923.652
31,82.08,11.28,-70.439995,40.5,-13.679999,-33.719997,1669599861378.6738
32,81.659996,10.62,-69.9,40.5,-13.679999,-33.719997,1669599861833.6956
33,81.659996,9.96,-69.659996,40.5,-13.679999,-33.719997,1669599862288.7173
34,81.24,9.84,-69.6,40.5,-13.679999,-33.719997,1669599862743.739
35,81.299995,9.0,-68.58,40.5,-13.679999,-33.719997,1669599863198.761
36,81.78,9.0,-68.7,40.5,-13.679999,-33.719997,1669599863653.7827
37,81.6,9.36,-69.0,40.5,-13.679999,-33.719997,1669599864108.8044
38,81.9,9.42,-69.0,40.5,-13.679999,-33.719997,1669599864563.8262
39,81.479996,9.66,-69.479996,40.5,-13.679999,-33.719997,1669599865018.848
40,81.479996,9.84,-69.78,40.5,-13.679999,-33.719997,1669599865473.8696
41,81.659996,9.66,-69.479996,40.5,-13.679999,-33.719997,1669599865928.8914
42,81.659996,9.96,-69.42,40.5,-13.679999,-33.719997,1669599866383.913
43,81.54,9.9,-69.0,40.5,-13.679999,-33.719997,1669599866838.9348
44,81.54,10.0199995,-68.82,40.5,-13.679999,-33.719997,1669599867293.9565
45,80.88,10.2,-68.82,40.5,-13.679999,-33.719997,1669599867748.9783
46,80.759995,9.66,-68.28,40.5,-13.679999,-33.719997,1669599868204.0
47,81.0,10.0199995,-68.64,40.5,-13.679999,-33.719997,1669599868659.0217
48,80.88,9.9,-69.0,40.5,-13.679999,-33.719997,1669599869114.0435
49,81.299995,9.599999,-69.119995,40.5,-13.679999,-33.719997,1669599869569.0652
50,81.0,9.54,-69.72,40.5,-13.679999,-33.719997,1669599870024.087
51,80.58,9.599999,-69.06,40.5,-13.679999,-33.719997,1669599870479.1086
52,80.7,9.96,-68.82,40.5,-13.679999,-33.719997,1669599870934.1304
53,80.939995,10.08,-68.76,40.5,-13.679999,-33.719997,1669599871389.152
54,81.42,9.96,-68.1,40.5,-13.679999,-33.719997,1669599871844.1738
55,81.84,9.3,-68.1,40.5,-13.679999,-33.719997,1669599872299.1956
56,81.78,8.639999,-67.799995,40.5,-13.679999,-33.719997,1669599872754.2173
57,81.299995,8.639999,-67.86,40.5,-13.679999,-33.719997,1669599873209.239
58,81.36,8.58,-68.22,40.5,-13.679999,-33.719997,1669599873664.261
59,81.24,8.5199995,-68.22,40.5,-13.679999,-33.719997,1669599874119.2827
60,81.24,8.4,-68.22,40.5,-13.679999,-33.719997,1669599874574.3044
61,81.299995,8.5199995,-68.4,40.5,-13.679999,-33.719997,1669599875029.3262
62,82.2,9.48,-68.46,40.5,-13.679999,-33.719997,1669599875484.348
63,82.439995,9.48,-68.22,40.5,-13.679999,-33.719997,1669599875939.3696
64,82.32,9.719999,-68.46,40.5,-13.679999,-33.719997,1669599876394.3914
65,82.32,9.66,-68.52,40.5,-13.679999,-33.719997,1669599876849.413
66,81.72,9.42,-68.46,40.5,-13.679999,-33.719997,1669599877304.4348
67,81.54,9.42,-68.88,40.5,-13.679999,-33.719997,1669599877759.4565
68,81.6,9.36,-68.28,40.5,-13.679999,-33.719997,1669599878214.4783
69,81.36,9.3,-68.46,40.5,-13.679999,-33.719997,1669599878669.5
70,81.54,9.3,-68.64,40.5,-13.679999,-33.719997,1669599879124.5217
71,81.659996,8.88,-69.06,40.5,-13.679999,-33.719997,1669599879579.5435
72,81.659996,8.7,-69.06,40.5,-13.679999,-33.719997,1669599880034.5652
73,81.299995,8.82,-69.54,40.5,-13.679999,-33.719997,1669599880489.587
74,81.24,9.059999,-69.54,40.5,-13.679999,-33.719997,1669599880944.6086
75,81.24,9.78,-69.0,40.5,-13.679999,-33.719997,1669599881399.6304
76,81.299995,10.32,-69.479996,40.5,-13.679999,-33.719997,1669599881854.652
77,81.78,10.32,-68.939995,40.5,-13.679999,-33.719997,1669599882309.6738
78,81.659996,10.44,-69.24,40.5,-13.679999,-33.719997,1669599882764.6956
79,81.9,10.44,-69.119995,40.5,-13.679999,-33.719997,1669599883219.7173
80,82.02,9.96,-69.299995,40.5,-13.679999,-33.719997,1669599883674.739
81,82.02,9.9,-69.299995,40.5,-13.679999,-33.719997,1669599884129.761
82,82.2,9.96,-69.299995,40.5,-13.679999,-33.719997,1669599884584.7827
83,81.78,9.84,-70.08,40.5,-13.679999,-33.719997,1669599885039.8044
84,81.42,9.599999,-69.72,40.5,-13.679999,-33.719997,1669599885494.8262
85,81.42,9.42,-69.6,40.5,-13.679999,-33.719997,1669599885949.848
86,81.479996,9.719999,-69.659996,40.5,-13.679999,-33.719997,1669599886404.8696
87,81.659996,9.719999,-69.06,40.5,-13.679999,-33.719997,1669599886859.8914
88,81.96,9.96,-69.36,40.5,-13.679999,-33.719997,1669599887314.913
89,81.84,10.2,-69.54,40.5,-13.679999,-33.719997,1669599887769.9348
90,81.84,9.84,-69.119995,40.5,-13.679999,-33.719997,1669599888224.9565
91,81.9,9.599999,-69.9,40.5,-13.679999,-33.719997,1669599888679.9783
92,81.54,9.42,-69.54,40.5,-13.679999,-33.719997,1669599889135.0
