,X_AWARE,Y_AWARE,Z_AWARE,time_AWARE
0,-0.11999999731779099,5.940000057220459,-24.959999084472656,1669596952450.0
1,-0.05999999865889549,5.87999963760376,-25.68000030517578,1669596952609.0
2,0.29999998211860657,5.699999809265137,-25.920000076293945,1669596952769.0
3,-0.17999999225139618,5.699999809265137,-26.639999389648438,1669596952929.0
4,-0.29999998211860657,5.699999809265137,-27.53999900817871,1669596953089.0
5,-0.41999998688697815,5.579999923706055,-27.35999870300293,1669596953248.0
6,-1.3199999332427979,5.460000038146973,-28.079999923706055,1669596953408.0
7,-0.7199999690055847,5.279999732971191,-28.260000228881836,1669596953568.0
8,-1.0199999809265137,5.21999979019165,-27.53999900817871,1669596953728.0
9,-1.3199999332427979,5.400000095367432,-27.719999313354492,1669596953887.0
10,-0.5999999642372131,5.460000038146973,-27.119998931884766,1669596954047.0
11,-0.7199999690055847,5.819999694824219,-26.939998626708984,1669596954207.0
12,-0.5999999642372131,6.059999942779541,-27.18000030517578,1669596954366.0
13,-0.11999999731779099,6.0,-26.939998626708984,1669596954526.0
14,-0.11999999731779099,6.119999885559082,-27.0,1669596954686.0
15,-0.17999999225139618,5.699999809265137,-26.81999969482422,1669596954846.0
16,0.0,5.159999847412109,-26.639999389648438,1669596955006.0
17,0.17999999225139618,4.799999713897705,-26.279998779296875,1669596955165.0
18,-0.05999999865889549,4.920000076293945,-26.279998779296875,1669596955325.0
19,0.29999998211860657,5.21999979019165,-26.34000015258789,1669596955485.0
20,0.05999999865889549,5.279999732971191,-26.51999855041504,1669596955644.0
21,-0.41999998688697815,5.639999866485596,-27.299999237060547,1669596955804.0
22,-0.35999998450279236,5.699999809265137,-27.779998779296875,1669596955964.0
23,-0.7199999690055847,5.639999866485596,-27.959999084472656,1669596956124.0
24,-0.5399999618530273,5.87999963760376,-28.139999389648438,1669596956283.0
25,0.17999999225139618,5.759999752044678,-28.439998626708984,1669596956443.0
26,0.7799999713897705,5.87999963760376,-28.68000030517578,1669596956603.0
27,1.3199999332427979,5.819999694824219,-28.68000030517578,1669596956763.0
28,1.1999999284744263,6.179999828338623,-28.85999870300293,1669596956923.0
29,0.47999998927116394,6.480000019073486,-29.099998474121094,1669596957083.0
30,-0.29999998211860657,6.480000019073486,-29.03999900817871,1669596957242.0
