,X_UnCal,Y_UnCal,Z_UnCal,X_Bias,Y_Bias,Z_Bias,time_uncalibrated
0,-0.2562,26.364199,-68.3322,-29.610296,45.48195,-38.70174,1669601262914.0
1,-3.3672,25.9494,-69.3082,-29.610294,45.48195,-38.70174,1669601263343.398
2,-1.037,25.6444,-68.5762,-29.610294,45.48195,-38.70174,1669601263772.7957
3,-1.2932,25.8274,-69.015396,-29.610296,45.48195,-38.70174,1669601264202.1936
4,-0.90279996,26.8522,-69.54,-29.610298,45.48195,-38.70174,1669601264631.5913
5,-0.6832,27.218199,-69.2838,-29.610298,45.48195,-38.70174,1669601265060.9893
6,-0.6832,27.5964,-69.2716,-29.610298,45.48195,-38.70174,1669601265490.3872
7,-0.671,27.5476,-69.54,-29.610298,45.48195,-38.70174,1669601265919.785
8,-0.5856,27.5842,-69.649796,-29.610298,45.48195,-38.70174,1669601266349.1829
9,-0.366,27.633,-69.1374,-29.610298,45.48195,-38.70174,1669601266778.5806
10,-1.2566,27.2426,-69.3082,-29.610298,45.48195,-38.70174,1669601267207.9785
11,-0.793,27.5232,-69.479,-29.610298,45.48195,-38.70174,1669601267637.3765
12,-0.96379995,27.4622,-69.3692,-29.610298,45.48195,-38.70174,1669601268066.7742
13,-1.1589999,27.3646,-69.4058,-29.610298,45.48195,-38.70174,1669601268496.172
14,-1.1101999,27.449999,-69.3814,-29.610298,45.48195,-38.70174,1669601268925.5698
15,-1.0735999,27.608599,-69.6132,-29.610298,45.48195,-38.70174,1669601269354.9678
16,-0.3172,27.022999,-69.3082,-29.610298,45.48195,-38.70174,1669601269784.3655
17,2.684,27.328,-66.843796,-29.610298,45.48195,-38.70174,1669601270213.7634
18,3.5379999,26.3032,-65.3066,-29.610298,45.48195,-38.70174,1669601270643.1614
19,2.3179998,26.2178,-66.4046,-29.610298,45.48195,-38.70174,1669601271072.559
20,-16.2626,34.281998,-77.262596,-29.610298,45.48195,-38.70174,1669601271501.957
21,-13.7006,38.1128,-77.8726,-29.610298,45.48195,-38.70174,1669601271931.3547
22,-4.1358,34.6968,-74.0662,-29.610298,45.48195,-38.70174,1669601272360.7527
23,-0.0488,30.7318,-70.5648,-29.610298,45.48195,-38.70174,1669601272790.1506
24,-2.0618,25.546799,-69.027596,-29.610298,45.48195,-38.70174,1669601273219.5483
25,-4.8922,24.583,-69.9426,-29.610298,45.48195,-38.70174,1669601273648.9463
26,-4.758,26.3886,-71.0284,-29.610298,45.48195,-38.70174,1669601274078.344
27,-4.6116,28.2796,-71.687195,-29.610298,45.48195,-38.70174,1669601274507.742
28,-6.6612,24.0096,-70.8332,-29.610298,45.48195,-38.70174,1669601274937.14
29,-6.0512,23.8144,-70.0768,-29.610298,45.48195,-38.70174,1669601275366.5376
30,-3.1842,24.765999,-69.0764,-29.610298,45.48195,-38.70174,1669601275795.9355
31,-3.4648,27.0718,-70.455,-29.610298,45.48195,-38.70174,1669601276225.3333
32,-9.7112,24.607399,-68.6982,-29.610296,45.48195,-38.70174,1669601276654.7312
33,-13.6396,23.729,-73.236595,-29.610298,45.48195,-38.70174,1669601277084.1292
34,-8.4668,24.607399,-71.040596,-29.610298,45.48195,-38.70174,1669601277513.5269
35,-4.5383997,26.23,-70.0768,-29.610298,45.48195,-38.70174,1669601277942.9248
36,-3.6111999,26.205599,-69.2106,-29.610298,45.48195,-38.70174,1669601278372.3225
37,-2.3302,26.595999,-68.9178,-29.610298,45.48195,-38.70174,1669601278801.7205
38,-4.1724,26.3032,-69.503395,-29.610298,45.48195,-38.70174,1669601279231.1182
39,-2.2447999,26.7302,-68.4298,-29.610298,45.48195,-38.70174,1669601279660.516
40,-2.3546,26.3886,-68.2834,-29.610298,45.48195,-38.70174,1669601280089.914
41,-2.623,26.242199,-68.5762,-29.610298,45.48195,-38.70174,1669601280519.3118
42,-3.1598,25.973799,-69.3814,-29.610298,45.48195,-38.70174,1669601280948.7097
43,-3.3062,26.2178,-70.1988,-29.610298,45.48195,-38.70174,1669601281378.1074
44,-2.7572,26.3032,-69.332596,-29.610298,45.48195,-38.70174,1669601281807.5054
45,-3.3794,26.0958,-69.4424,-29.610298,45.48195,-38.70174,1669601282236.9033
46,-3.0865998,26.0592,-69.796196,-29.610298,45.48195,-38.70174,1669601282666.301
47,-3.172,25.9982,-69.479,-29.610298,45.48195,-38.70174,1669601283095.699
48,-3.5379999,25.9982,-69.784,-29.610298,45.48195,-38.70174,1669601283525.0967
49,-2.745,25.851799,-68.991,-29.610298,45.48195,-38.70174,1669601283954.4946
50,-3.477,25.8762,-69.8572,-29.610298,45.48195,-38.70174,1669601284383.8926
51,-3.9162,25.424799,-69.8694,-29.610298,45.48195,-38.70174,1669601284813.2903
52,-3.1109998,25.7176,-68.7714,-29.610298,45.48195,-38.70174,1669601285242.6882
53,-2.0983999,25.937199,-67.783195,-29.610298,45.48195,-38.70174,1669601285672.086
54,-3.1354,25.376,-69.235,-29.610298,45.48195,-38.70174,1669601286101.484
