,X_UnCal,Y_UnCal,Z_UnCal,X_Bias,Y_Bias,Z_Bias,time_UnCal,Accuracy
0,296.04,-319.08,-621.3,268.32,-289.32,-541.44,251165783303690,1
1,296.46,-319.13998,-621.3,39.48,-14.219999,1.68,251165791207743,1
2,296.94,-319.19998,-620.94,39.48,-14.219999,1.68,251165799172831,1
3,297.18,-319.38,-620.45996,39.48,-14.219999,1.68,251165807076884,1
4,297.66,-319.32,-620.39996,39.48,-14.219999,1.68,251165814980936,1
5,297.66,-319.5,-620.27997,39.48,-14.219999,1.68,251165822976542,1
6,297.66,-319.5,-620.64,39.48,-14.219999,1.68,251165830880595,1
7,298.02,-319.56,-621.0,39.48,-14.219999,1.68,251165838845682,1
8,297.84,-319.56,-621.42,39.48,-14.219999,1.68,251165846719218,1
9,297.0,-319.44,-621.36,39.48,-14.219999,1.68,251165854653788,1
10,296.63998,-319.38,-621.36,39.48,-14.219999,1.68,251165862618876,1
11,296.34,-319.08,-621.24,39.48,-14.219999,1.68,251165870522929,1
12,296.34,-319.5,-620.88,39.48,-14.219999,1.68,251165878488016,1
13,297.0,-319.86,-620.7,39.48,-14.219999,1.68,251165886361552,1
14,297.41998,-319.62,-621.06,39.48,-14.219999,1.68,251165894265604,1
15,296.82,-319.8,-621.24,39.48,-14.219999,1.68,251165902261210,1
16,296.75998,-319.68,-621.24,39.48,-14.219999,1.68,251165910195780,1
17,296.34,-319.5,-621.48,39.48,-14.219999,1.68,251165918160868,1
18,295.91998,-319.91998,-620.88,39.48,-14.219999,1.68,251165926034403,1
19,296.69998,-320.1,-621.06,39.48,-14.219999,1.68,251165933938456,1
20,296.52,-320.16,-620.94,39.48,-14.219999,1.68,251165941873026,1
21,297.06,-319.86,-620.94,39.48,-14.219999,1.68,251165949807597,1
22,297.36,-320.03998,-621.3,39.48,-14.219999,1.68,251165957711649,1
23,297.06,-319.97998,-621.18,39.48,-14.219999,1.68,251165965585184,1
24,297.24,-320.1,-621.0,39.48,-14.219999,1.68,251165973519755,1
25,296.58,-320.1,-620.94,39.48,-14.219999,1.68,251165981515360,1
26,296.34,-320.03998,-621.0,39.48,-14.219999,1.68,251165989449931,1
27,296.4,-319.86,-621.36,39.48,-14.219999,1.68,251165997415018,1
28,295.74,-319.62,-621.95996,39.48,-14.219999,1.68,251166005258036,1
29,296.1,-319.68,-621.77997,39.48,-14.219999,1.68,251166013162089,1
30,296.04,-319.74,-621.48,39.48,-14.219999,1.68,251166021157694,1
31,296.22,-319.8,-620.94,39.48,-14.219999,1.68,251166029061747,1
32,296.94,-319.91998,-620.7,39.48,-14.219999,1.68,251166037026835,1
33,297.12,-320.03998,-621.0,39.48,-14.219999,1.68,251166044839335,1
34,297.54,-320.1,-621.0,39.48,-14.219999,1.68,251166052773905,1
35,297.3,-320.22,-621.42,39.48,-14.219999,1.68,251166060738993,1
36,297.18,-319.68,-621.42,39.48,-14.219999,1.68,251166068673563,1
37,297.18,-319.62,-621.12,39.48,-14.219999,1.68,251166076608134,1
38,297.3,-318.96,-620.94,39.48,-14.219999,1.68,251166084512186,1
39,297.24,-318.78,-620.7,39.48,-14.219999,1.68,251166092446757,1
40,297.06,-319.19998,-620.27997,39.48,-14.219999,1.68,251166100411845,1
41,296.88,-319.08,-620.45996,39.48,-14.219999,1.68,251166108346415,1
42,296.28,-319.19998,-620.88,39.48,-14.219999,1.68,251166116280985,1
43,296.04,-319.02,-620.76,39.48,-14.219999,1.68,251166124124003,1
44,296.4,-319.02,-621.12,39.48,-14.219999,1.68,251166132058573,1
45,296.22,-319.32,-621.06,39.48,-14.219999,1.68,251166140023661,1
