,X_UnCal,Y_UnCal,Z_UnCal,X_Bias,Y_Bias,Z_Bias,time_UnCal,Accuracy,device_id,location
0,-10.9125,-40.3875,-310.55627,-36.41,-45.06,-258.66,838808049320648,1,4aaf95a621ccf092,LivingRoom2
1,-10.556251,-40.987503,-309.95627,-36.41,-45.06,-258.66,838808069324910,1,4aaf95a621ccf092,LivingRoom2
2,-10.368751,-41.5125,-309.52502,-36.41,-45.06,-258.66,838808089463451,1,4aaf95a621ccf092,LivingRoom2
3,-10.06875,-42.35625,-309.05627,-36.41,-45.06,-258.66,838808109467738,1,4aaf95a621ccf092,LivingRoom2
4,-9.76875,-43.0125,-308.34375,-36.41,-45.06,-258.66,838808129464372,1,4aaf95a621ccf092,LivingRoom2
5,-9.4875,-43.74375,-307.98752,-36.41,-45.06,-258.66,838808149468616,1,4aaf95a621ccf092,LivingRoom2
6,-9.1125,-44.475002,-307.44376,-36.41,-45.06,-258.66,838808169427130,1,4aaf95a621ccf092,LivingRoom2
7,-8.925,-44.8875,-307.25626,-36.41,-45.06,-258.66,838808189423745,1,4aaf95a621ccf092,LivingRoom2
8,-8.8125,-45.112503,-307.0125,-36.41,-45.06,-258.66,838808209420398,1,4aaf95a621ccf092,LivingRoom2
9,-8.8125,-45.112503,-307.08752,-36.41,-45.06,-258.66,838808229417114,1,4aaf95a621ccf092,LivingRoom2
10,-8.56875,-45.54375,-307.0125,-36.41,-45.06,-258.66,838808249451916,1,4aaf95a621ccf092,LivingRoom2
11,-8.56875,-45.24375,-307.25626,-36.41,-45.06,-258.66,838808269379916,1,4aaf95a621ccf092,LivingRoom2
12,-8.512501,-45.112503,-307.44376,-36.41,-45.06,-258.66,838808289384223,1,4aaf95a621ccf092,LivingRoom2
13,-8.56875,-44.8875,-307.6875,-36.41,-45.06,-258.66,838808309380876,1,4aaf95a621ccf092,LivingRoom2
14,-8.26875,-45.1875,-307.44376,-36.41,-45.06,-258.66,838808329385112,1,4aaf95a621ccf092,LivingRoom2
15,-8.45625,-44.8125,-307.44376,-36.41,-45.06,-258.66,838808349458020,1,4aaf95a621ccf092,LivingRoom2
16,-8.56875,-44.8875,-307.36877,-36.41,-45.06,-258.66,838808369454654,1,4aaf95a621ccf092,LivingRoom2
17,-8.8125,-44.8875,-307.44376,-36.41,-45.06,-258.66,838808389458956,1,4aaf95a621ccf092,LivingRoom2
18,-9.1125,-44.53125,-307.6875,-36.41,-45.06,-258.66,838808409455653,1,4aaf95a621ccf092,LivingRoom2
19,-9.1125,-44.53125,-307.3125,-36.41,-45.06,-258.66,838808429459888,1,4aaf95a621ccf092,LivingRoom2
20,-9.225,-44.5875,-307.36877,-36.41,-45.06,-258.66,838808449464176,1,4aaf95a621ccf092,LivingRoom2
21,-9.4125,-44.8125,-307.08752,-36.41,-45.06,-258.66,838808469350580,1,4aaf95a621ccf092,LivingRoom2
22,-9.525001,-44.34375,-307.25626,-36.41,-45.06,-258.66,838808489347238,1,4aaf95a621ccf092,LivingRoom2
23,-9.525001,-44.475002,-307.55627,-36.41,-45.06,-258.66,838808509233665,1,4aaf95a621ccf092,LivingRoom2
24,-9.525001,-44.04375,-307.9125,-36.41,-45.06,-258.66,838808529230265,1,4aaf95a621ccf092,LivingRoom2
25,-9.356251,-44.2125,-307.74377,-36.41,-45.06,-258.66,838808549337120,1,4aaf95a621ccf092,LivingRoom2
26,-9.225,-44.04375,-307.74377,-36.41,-45.06,-258.66,838808569341404,1,4aaf95a621ccf092,LivingRoom2
