,X_UnCal,Y_UnCal,Z_UnCal,X_Bias,Y_Bias,Z_Bias,time_UnCal,Accuracy,device_id,location
0,47.64,24.539999,-52.559998,39.48,-14.219999,1.68,173862032495145,1,029a77f196804217,DormRoom1
1,48.42,24.6,-52.5,39.48,-14.219999,1.68,173862040429715,1,029a77f196804217,DormRoom1
2,48.84,24.84,-52.98,39.48,-14.219999,1.68,173862048394803,1,029a77f196804217,DormRoom1
3,49.379997,24.72,-53.16,39.48,-14.219999,1.68,173862056329373,1,029a77f196804217,DormRoom1
4,49.98,24.539999,-52.559998,39.48,-14.219999,1.68,173862064294461,1,029a77f196804217,DormRoom1
5,49.2,24.119999,-52.199997,39.48,-14.219999,1.68,173862072137479,1,029a77f196804217,DormRoom1
6,48.539997,23.88,-51.539997,39.48,-14.219999,1.68,173862080072049,1,029a77f196804217,DormRoom1
7,48.539997,23.88,-51.18,39.48,-14.219999,1.68,173862088067654,1,029a77f196804217,DormRoom1
8,48.059998,24.119999,-51.66,39.48,-14.219999,1.68,173862095941189,1,029a77f196804217,DormRoom1
9,48.539997,24.66,-52.32,39.48,-14.219999,1.68,173862103906277,1,029a77f196804217,DormRoom1
10,48.96,24.66,-51.719997,39.48,-14.219999,1.68,173862111810330,1,029a77f196804217,DormRoom1
11,48.899998,24.539999,-51.3,39.48,-14.219999,1.68,173862119744900,1,029a77f196804217,DormRoom1
12,49.2,24.18,-51.3,39.48,-14.219999,1.68,173862127709988,1,029a77f196804217,DormRoom1
13,49.2,23.76,-50.52,39.48,-14.219999,1.68,173862135583523,1,029a77f196804217,DormRoom1
14,48.899998,23.699999,-50.76,39.48,-14.219999,1.68,173862143579129,1,029a77f196804217,DormRoom1
15,48.539997,23.939999,-51.539997,39.48,-14.219999,1.68,173862151452664,1,029a77f196804217,DormRoom1
16,48.48,23.939999,-51.66,39.48,-14.219999,1.68,173862159387234,1,029a77f196804217,DormRoom1
17,47.879997,23.82,-51.6,39.48,-14.219999,1.68,173862167321805,1,029a77f196804217,DormRoom1
18,48.239998,23.699999,-51.66,39.48,-14.219999,1.68,173862175225857,1,029a77f196804217,DormRoom1
19,48.78,24.0,-51.3,39.48,-14.219999,1.68,173862183190945,1,029a77f196804217,DormRoom1
20,48.66,24.3,-51.059998,39.48,-14.219999,1.68,173862191064481,1,029a77f196804217,DormRoom1
21,49.32,24.42,-51.239998,39.48,-14.219999,1.68,173862198999051,1,029a77f196804217,DormRoom1
22,49.68,24.24,-51.48,39.48,-14.219999,1.68,173862206933621,1,029a77f196804217,DormRoom1
23,49.079998,24.24,-51.48,39.48,-14.219999,1.68,173862214868191,1,029a77f196804217,DormRoom1
24,49.14,24.42,-51.539997,39.48,-14.219999,1.68,173862222833279,1,029a77f196804217,DormRoom1
25,49.02,24.6,-52.079998,39.48,-14.219999,1.68,173862230737332,1,029a77f196804217,DormRoom1
26,48.84,25.019999,-52.559998,39.48,-14.219999,1.68,173862238641385,1,029a77f196804217,DormRoom1
27,49.079998,24.9,-52.44,39.48,-14.219999,1.68,173862246667508,1,029a77f196804217,DormRoom1
28,49.2,24.9,-52.739998,39.48,-14.219999,1.68,173862254602078,1,029a77f196804217,DormRoom1
29,49.14,24.9,-52.26,39.48,-14.219999,1.68,173862262536648,1,029a77f196804217,DormRoom1
30,48.899998,25.019999,-51.96,39.48,-14.219999,1.68,173862270440701,1,029a77f196804217,DormRoom1
31,48.78,25.14,-52.14,39.48,-14.219999,1.68,173862278344754,1,029a77f196804217,DormRoom1
32,48.48,25.019999,-51.899998,39.48,-14.219999,1.68,173862286309842,1,029a77f196804217,DormRoom1
33,48.239998,25.199999,-52.32,39.48,-14.219999,1.68,173862294213895,1,029a77f196804217,DormRoom1
34,48.539997,25.08,-52.739998,39.48,-14.219999,1.68,173862302148465,1,029a77f196804217,DormRoom1
35,48.84,24.9,-53.039997,39.48,-14.219999,1.68,173862310052518,1,029a77f196804217,DormRoom1
36,48.899998,25.14,-53.1,39.48,-14.219999,1.68,173862317987088,1,029a77f196804217,DormRoom1
37,49.2,24.779999,-52.86,39.48,-14.219999,1.68,173862325921658,1,029a77f196804217,DormRoom1
38,49.079998,25.08,-52.14,39.48,-14.219999,1.68,173862333856229,1,029a77f196804217,DormRoom1
39,48.719997,25.08,-51.84,39.48,-14.219999,1.68,173862341760281,1,029a77f196804217,DormRoom1
40,48.719997,24.48,-52.26,39.48,-14.219999,1.68,173862349633816,1,029a77f196804217,DormRoom1
41,48.48,24.66,-52.44,39.48,-14.219999,1.68,173862357537869,1,029a77f196804217,DormRoom1
42,48.36,24.72,-52.14,39.48,-14.219999,1.68,173862365533475,1,029a77f196804217,DormRoom1
43,48.48,24.9,-52.379997,39.48,-14.219999,1.68,173862373468045,1,029a77f196804217,DormRoom1
44,48.42,25.08,-52.199997,39.48,-14.219999,1.68,173862381402615,1,029a77f196804217,DormRoom1
45,48.66,25.14,-52.32,39.48,-14.219999,1.68,173862389245633,1,029a77f196804217,DormRoom1
46,48.48,24.96,-52.559998,39.48,-14.219999,1.68,173862397180203,1,029a77f196804217,DormRoom1
47,48.539997,24.779999,-52.26,39.48,-14.219999,1.68,173862405175809,1,029a77f196804217,DormRoom1
48,48.78,25.439999,-52.14,39.48,-14.219999,1.68,173862413079861,1,029a77f196804217,DormRoom1
49,48.6,25.38,-52.02,39.48,-14.219999,1.68,173862421044949,1,029a77f196804217,DormRoom1
50,48.899998,25.08,-52.379997,39.48,-14.219999,1.68,173862428949002,1,029a77f196804217,DormRoom1
51,48.96,25.14,-52.559998,39.48,-14.219999,1.68,173862436883572,1,029a77f196804217,DormRoom1
52,48.78,24.84,-52.44,39.48,-14.219999,1.68,173862444879178,1,029a77f196804217,DormRoom1
53,48.96,25.08,-52.199997,39.48,-14.219999,1.68,173862452752713,1,029a77f196804217,DormRoom1
54,48.66,25.26,-52.02,39.48,-14.219999,1.68,173862460717801,1,029a77f196804217,DormRoom1
55,48.78,25.68,-52.14,39.48,-14.219999,1.68,173862468621854,1,029a77f196804217,DormRoom1
56,48.539997,25.8,-52.079998,39.48,-14.219999,1.68,173862476525906,1,029a77f196804217,DormRoom1
57,48.0,25.619999,-52.32,39.48,-14.219999,1.68,173862484490994,1,029a77f196804217,DormRoom1
58,48.48,25.8,-52.559998,39.48,-14.219999,1.68,173862492425564,1,029a77f196804217,DormRoom1
59,47.82,25.38,-52.559998,39.48,-14.219999,1.68,173862500390652,1,029a77f196804217,DormRoom1
60,47.52,24.96,-52.44,39.48,-14.219999,1.68,173862508233670,1,029a77f196804217,DormRoom1
61,47.82,24.9,-52.379997,39.48,-14.219999,1.68,173862516168240,1,029a77f196804217,DormRoom1
62,47.82,24.9,-52.199997,39.48,-14.219999,1.68,173862524133328,1,029a77f196804217,DormRoom1
63,48.12,24.9,-52.199997,39.48,-14.219999,1.68,173862532067898,1,029a77f196804217,DormRoom1
64,48.3,25.32,-52.32,39.48,-14.219999,1.68,173862540002469,1,029a77f196804217,DormRoom1
65,48.36,25.56,-52.079998,39.48,-14.219999,1.68,173862547876004,1,029a77f196804217,DormRoom1
66,48.0,25.439999,-52.379997,39.48,-14.219999,1.68,173862555749539,1,029a77f196804217,DormRoom1
67,47.94,25.5,-51.96,39.48,-14.219999,1.68,173862563745145,1,029a77f196804217,DormRoom1
68,48.36,25.439999,-51.899998,39.48,-14.219999,1.68,173862571679715,1,029a77f196804217,DormRoom1
69,48.36,25.199999,-51.96,39.48,-14.219999,1.68,173862579614285,1,029a77f196804217,DormRoom1
70,48.48,25.439999,-51.66,39.48,-14.219999,1.68,173862587487820,1,029a77f196804217,DormRoom1
71,48.66,25.68,-52.02,39.48,-14.219999,1.68,173862595361356,1,029a77f196804217,DormRoom1
72,48.66,25.32,-52.02,39.48,-14.219999,1.68,173862603356961,1,029a77f196804217,DormRoom1
73,48.84,25.08,-52.26,39.48,-14.219999,1.68,173862611291531,1,029a77f196804217,DormRoom1
74,49.02,24.779999,-52.68,39.48,-14.219999,1.68,173862619195584,1,029a77f196804217,DormRoom1
75,48.899998,24.42,-52.559998,39.48,-14.219999,1.68,173862627069119,1,029a77f196804217,DormRoom1
76,48.36,24.66,-52.379997,39.48,-14.219999,1.68,173862634942654,1,029a77f196804217,DormRoom1
77,48.3,24.6,-52.199997,39.48,-14.219999,1.68,173862642968777,1,029a77f196804217,DormRoom1
78,48.239998,24.48,-51.78,39.48,-14.219999,1.68,173862650903348,1,029a77f196804217,DormRoom1
79,48.12,24.779999,-51.3,39.48,-14.219999,1.68,173862658807400,1,029a77f196804217,DormRoom1
80,48.539997,24.84,-51.78,39.48,-14.219999,1.68,173862666711453,1,029a77f196804217,DormRoom1
81,48.42,25.14,-51.96,39.48,-14.219999,1.68,173862674615506,1,029a77f196804217,DormRoom1
82,48.539997,25.619999,-52.199997,39.48,-14.219999,1.68,173862682641629,1,029a77f196804217,DormRoom1
83,48.42,25.68,-52.92,39.48,-14.219999,1.68,173862690576199,1,029a77f196804217,DormRoom1
84,48.3,25.74,-52.44,39.48,-14.219999,1.68,173862698510770,1,029a77f196804217,DormRoom1
85,48.48,25.68,-52.44,39.48,-14.219999,1.68,173862706414822,1,029a77f196804217,DormRoom1
