,X_UnCal,Y_UnCal,Z_UnCal,X_Bias,Y_Bias,Z_Bias,time_UnCal,Accuracy,device_id,location
0,15.059999,7.8599997,-34.86,36.0,-13.92,-0.9,1015645062808709,1,029a77f196804217,Restaurant
1,15.36,7.56,-34.62,36.0,-13.92,-0.9,1015645070773797,1,029a77f196804217,Restaurant
2,15.36,7.5,-34.44,36.0,-13.92,-0.9,1015645078616814,1,029a77f196804217,Restaurant
3,15.599999,7.14,-34.2,36.0,-13.92,-0.9,1015645086520867,1,029a77f196804217,Restaurant
4,15.719999,6.8999996,-33.78,36.0,-13.92,-0.9,1015645094485955,1,029a77f196804217,Restaurant
5,15.719999,6.72,-33.84,36.0,-13.92,-0.9,1015645102390008,1,029a77f196804217,Restaurant
6,15.839999,6.54,-33.84,36.0,-13.92,-0.9,1015645110355096,1,029a77f196804217,Restaurant
7,15.54,6.48,-33.78,36.0,-13.92,-0.9,1015645118198113,1,029a77f196804217,Restaurant
8,15.48,6.0,-33.42,36.0,-13.92,-0.9,1015645126132683,1,029a77f196804217,Restaurant
9,15.48,6.06,-32.82,36.0,-13.92,-0.9,1015645134097771,1,029a77f196804217,Restaurant
10,15.719999,5.94,-32.579998,36.0,-13.92,-0.9,1015645142001824,1,029a77f196804217,Restaurant
11,15.96,6.0,-32.579998,36.0,-13.92,-0.9,1015645149966912,1,029a77f196804217,Restaurant
12,16.619999,6.3599997,-32.579998,36.0,-13.92,-0.9,1015645157870965,1,029a77f196804217,Restaurant
13,16.859999,6.18,-32.64,36.0,-13.92,-0.9,1015645165775017,1,029a77f196804217,Restaurant
14,16.56,6.06,-32.219997,36.0,-13.92,-0.9,1015645173740105,1,029a77f196804217,Restaurant
15,16.32,6.06,-31.74,36.0,-13.92,-0.9,1015645181674676,1,029a77f196804217,Restaurant
16,15.96,6.3599997,-31.859999,36.0,-13.92,-0.9,1015645189609246,1,029a77f196804217,Restaurant
17,15.36,6.54,-31.5,36.0,-13.92,-0.9,1015645197452264,1,029a77f196804217,Restaurant
18,15.299999,6.42,-32.16,36.0,-13.92,-0.9,1015645205356316,1,029a77f196804217,Restaurant
19,15.36,6.3599997,-32.94,36.0,-13.92,-0.9,1015645213351922,1,029a77f196804217,Restaurant
20,14.88,6.0,-33.0,36.0,-13.92,-0.9,1015645221255974,1,029a77f196804217,Restaurant
21,15.059999,6.12,-33.18,36.0,-13.92,-0.9,1015645229221062,1,029a77f196804217,Restaurant
22,15.059999,6.0,-32.82,36.0,-13.92,-0.9,1015645237064080,1,029a77f196804217,Restaurant
23,14.94,5.8799996,-32.579998,36.0,-13.92,-0.9,1015645244998650,1,029a77f196804217,Restaurant
24,15.36,6.24,-33.0,36.0,-13.92,-0.9,1015645252902703,1,029a77f196804217,Restaurant
25,15.42,6.24,-33.54,36.0,-13.92,-0.9,1015645260867791,1,029a77f196804217,Restaurant
26,15.059999,6.6,-33.719997,36.0,-13.92,-0.9,1015645268863396,1,029a77f196804217,Restaurant
27,15.059999,6.42,-33.36,36.0,-13.92,-0.9,1015645276736931,1,029a77f196804217,Restaurant
28,14.82,6.18,-32.94,36.0,-13.92,-0.9,1015645284610467,1,029a77f196804217,Restaurant
29,15.0,6.18,-32.94,36.0,-13.92,-0.9,1015645292606072,1,029a77f196804217,Restaurant
30,14.94,6.6,-33.18,36.0,-13.92,-0.9,1015645300510125,1,029a77f196804217,Restaurant
31,15.24,6.8999996,-33.059998,36.0,-13.92,-0.9,1015645308475213,1,029a77f196804217,Restaurant
32,15.24,6.8399997,-33.48,36.0,-13.92,-0.9,1015645316379265,1,029a77f196804217,Restaurant
33,15.24,6.42,-32.7,36.0,-13.92,-0.9,1015645324313836,1,029a77f196804217,Restaurant
34,15.599999,5.94,-32.579998,36.0,-13.92,-0.9,1015645332278924,1,029a77f196804217,Restaurant
35,15.54,5.8199997,-32.64,36.0,-13.92,-0.9,1015645340182976,1,029a77f196804217,Restaurant
36,15.54,6.06,-33.18,36.0,-13.92,-0.9,1015645348117547,1,029a77f196804217,Restaurant
