,X_UnCal,Y_UnCal,Z_UnCal,X_Bias,Y_Bias,Z_Bias,time_UnCal,Accuracy,device_id,location
0,67.56,9.599999,-49.98,39.48,-14.219999,1.68,173211719117320,1,029a77f196804217,DormRoom1
1,67.32,9.9,-49.98,39.48,-14.219999,1.68,173211727021373,1,029a77f196804217,DormRoom1
2,67.08,9.84,-50.219997,39.48,-14.219999,1.68,173211734955943,1,029a77f196804217,DormRoom1
3,67.14,10.0199995,-49.98,39.48,-14.219999,1.68,173211742829478,1,029a77f196804217,DormRoom1
4,66.78,10.32,-50.16,39.48,-14.219999,1.68,173211750703013,1,029a77f196804217,DormRoom1
5,66.96,10.26,-49.92,39.48,-14.219999,1.68,173211758637584,1,029a77f196804217,DormRoom1
6,66.6,10.44,-49.739998,39.48,-14.219999,1.68,173211766541636,1,029a77f196804217,DormRoom1
7,66.479996,10.44,-50.1,39.48,-14.219999,1.68,173211774476207,1,029a77f196804217,DormRoom1
8,66.36,9.9,-50.399998,39.48,-14.219999,1.68,173211782349742,1,029a77f196804217,DormRoom1
9,66.24,9.78,-50.52,39.48,-14.219999,1.68,173211790284312,1,029a77f196804217,DormRoom1
10,66.78,9.78,-50.7,39.48,-14.219999,1.68,173211798157847,1,029a77f196804217,DormRoom1
11,66.9,9.66,-50.82,39.48,-14.219999,1.68,173211806061900,1,029a77f196804217,DormRoom1
12,67.02,10.0199995,-50.52,39.48,-14.219999,1.68,173211814026988,1,029a77f196804217,DormRoom1
13,66.72,10.26,-51.0,39.48,-14.219999,1.68,173211821900523,1,029a77f196804217,DormRoom1
14,66.54,10.38,-50.879997,39.48,-14.219999,1.68,173211829835093,1,029a77f196804217,DormRoom1
15,66.119995,10.44,-50.16,39.48,-14.219999,1.68,173211837769664,1,029a77f196804217,DormRoom1
16,66.24,10.0199995,-49.5,39.48,-14.219999,1.68,173211845643199,1,029a77f196804217,DormRoom1
17,66.84,9.48,-48.899998,39.48,-14.219999,1.68,173211853547252,1,029a77f196804217,DormRoom1
18,66.9,9.179999,-48.539997,39.48,-14.219999,1.68,173211861420787,1,029a77f196804217,DormRoom1
19,67.2,9.12,-48.66,39.48,-14.219999,1.68,173211869324840,1,029a77f196804217,DormRoom1
20,67.02,9.84,-49.379997,39.48,-14.219999,1.68,173211877198375,1,029a77f196804217,DormRoom1
21,66.84,9.96,-49.2,39.48,-14.219999,1.68,173211885132945,1,029a77f196804217,DormRoom1
22,67.08,10.2,-49.559998,39.48,-14.219999,1.68,173211893067515,1,029a77f196804217,DormRoom1
23,67.26,10.559999,-49.8,39.48,-14.219999,1.68,173211900941051,1,029a77f196804217,DormRoom1
24,67.56,10.44,-49.44,39.48,-14.219999,1.68,173211908875621,1,029a77f196804217,DormRoom1
25,67.5,10.74,-49.98,39.48,-14.219999,1.68,173211916779674,1,029a77f196804217,DormRoom1
26,67.619995,10.44,-49.62,39.48,-14.219999,1.68,173211924714244,1,029a77f196804217,DormRoom1
27,67.439995,10.62,-49.62,39.48,-14.219999,1.68,173211932679332,1,029a77f196804217,DormRoom1
28,67.5,10.2,-49.62,39.48,-14.219999,1.68,173211940552867,1,029a77f196804217,DormRoom1
29,67.619995,10.08,-49.2,39.48,-14.219999,1.68,173211948487437,1,029a77f196804217,DormRoom1
30,67.08,10.32,-48.84,39.48,-14.219999,1.68,173211956360972,1,029a77f196804217,DormRoom1
31,67.02,10.38,-48.899998,39.48,-14.219999,1.68,173211964265025,1,029a77f196804217,DormRoom1
32,66.96,10.62,-48.84,39.48,-14.219999,1.68,173211972230113,1,029a77f196804217,DormRoom1
33,67.02,10.62,-49.14,39.48,-14.219999,1.68,173211980103648,1,029a77f196804217,DormRoom1
34,67.2,10.74,-49.739998,39.48,-14.219999,1.68,173211988038218,1,029a77f196804217,DormRoom1
35,67.68,10.26,-49.62,39.48,-14.219999,1.68,173211995972789,1,029a77f196804217,DormRoom1
36,67.799995,10.26,-49.8,39.48,-14.219999,1.68,173212003846324,1,029a77f196804217,DormRoom1
37,67.56,10.08,-49.92,39.48,-14.219999,1.68,173212011811412,1,029a77f196804217,DormRoom1
38,67.439995,9.96,-49.8,39.48,-14.219999,1.68,173212019684947,1,029a77f196804217,DormRoom1
39,66.6,10.2,-49.98,39.48,-14.219999,1.68,173212027589000,1,029a77f196804217,DormRoom1
40,66.84,10.26,-49.68,39.48,-14.219999,1.68,173212035523570,1,029a77f196804217,DormRoom1
41,66.479996,10.26,-49.44,39.48,-14.219999,1.68,173212043458140,1,029a77f196804217,DormRoom1
42,66.659996,10.44,-49.559998,39.48,-14.219999,1.68,173212051423228,1,029a77f196804217,DormRoom1
