,Name,Label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,milenkoParkWithTraffic,5,208.9540069257756,1.8854666534800388,1.392073725695047,1.318190235999775,1.2665168672288625,1.5712562885901575,0.9929885238946762,0.9714042456411914,0.9956192966578632,1.748045036693387,1.02704347863677,0.8541742023203417,0.823094447047271,0.9793810813790469,0.9666127465267391,0.9899433496724908,0.914099675964466,1.2565885707532236,0.9244327910098481,1.3746087323795024,0.9787902539882397,0.866791748866039,0.925103567447434,1.0972920254534995,0.9377368763454939,0.9800637862528803,0.7664523584529969,0.8442571390611942,0.9194173470327284,1.5058854000814281,1.1866589358777593,0.9555873581121032,0.9267737920709699,0.7995070429280313,1.3499855952148656,1.255472441720032,0.8092508586545257,0.8443839240179021,0.8453807928672701,0.8183157692821221,0.9453287514484927,0.7019061775384869,0.7509843479936823,0.8904276487076912,1.2048783180244467,0.995232471662559,0.9186654057541883,0.8292296663894155,1.4368663218801412,0.0
1,milenkoParkWithTraffic1 ,5,208.42459939019383,1.0582844004082674,0.9271237824922112,0.9536681584521924,1.121217743679627,1.2357091526082333,0.980796313785656,0.7328943522564926,0.7877035863914658,1.8512468624956122,0.7862724933268336,0.7523248572575245,0.6826718988986727,0.8780052718688557,0.850113555611031,1.115600721010142,0.7626820978372815,1.471917067819121,0.8659661198588083,1.2552928208957557,0.8173721351747087,0.8772614842230794,0.6949463699176672,0.8883406966913968,0.8306056985666191,0.8639923964833341,0.8007836548861375,0.7434613017736097,0.9007966129585058,1.606603546599441,1.129850634879906,0.7410374380729106,0.8235591914631902,0.7367085202921734,1.3185809726742912,1.2857236419098876,0.7497072936890466,0.7489439451949532,0.814138862224902,1.0355820716782296,0.9420303040555328,0.7162002691235514,0.7107280216525198,0.8542963741853453,1.1009505431880182,0.8271482597912623,0.975293580592966,0.734065372829599,1.4819641696050347,0.0
2,milenkosKitchenNotNearDevicesWithTraffic,5,168.45377818255497,0.9746299378962785,1.1204056554272266,1.0641716683785374,1.1271081127535527,1.095093155596079,0.9726063678356895,0.9272230573212,0.9903720289288482,1.1721704199353813,0.8177048377888805,0.7707187807035988,0.7789464773511403,1.0230310803142564,0.8855903342821552,0.8816087797059027,1.0198605429032412,1.5577253536830895,0.7768133402235166,1.0735015214619836,0.8267657119812081,0.6902831829195406,0.819133473995614,0.7403429453786373,0.847775136096133,0.8092722149855439,0.7957371703090399,0.8077775955624826,0.7995338133066233,1.0829944798504325,1.0347135033568233,0.8615854306267201,0.8929461620112643,0.7877590244006143,0.9682470893482652,1.305912411310081,0.6904638809242437,0.6982821653013628,0.8245490094909314,0.8258899073188125,0.8469098272217481,0.876313550518671,0.7322210494042193,0.9060104656757805,0.8603730509397284,0.9701790279542075,0.9447011367034005,0.7446145309396748,1.284665240575354,0.0
3,milenkosKitchenNotNearDevicesWithTraffic1,5,168.45377818255497,0.9746299378962785,1.1204056554272266,1.0641716683785374,1.1271081127535527,1.095093155596079,0.9726063678356895,0.9272230573212,0.9903720289288482,1.1721704199353813,0.8177048377888805,0.7707187807035988,0.7789464773511403,1.0230310803142564,0.8855903342821552,0.8816087797059027,1.0198605429032412,1.5577253536830895,0.7768133402235166,1.0735015214619836,0.8267657119812081,0.6902831829195406,0.819133473995614,0.7403429453786373,0.847775136096133,0.8092722149855439,0.7957371703090399,0.8077775955624826,0.7995338133066233,1.0829944798504325,1.0347135033568233,0.8615854306267201,0.8929461620112643,0.7877590244006143,0.9682470893482652,1.305912411310081,0.6904638809242437,0.6982821653013628,0.8245490094909314,0.8258899073188125,0.8469098272217481,0.876313550518671,0.7322210494042193,0.9060104656757805,0.8603730509397284,0.9701790279542075,0.9447011367034005,0.7446145309396748,1.284665240575354,0.0
4,milenkosRoomNearDevicesWithTraffic,5,189.5245997393055,0.86983908957121,0.7747552063118807,0.8309121939983779,0.8530748187910138,0.8633997805196635,0.7689378732554204,0.8668970361003562,0.8206604093303348,0.8943141085946814,0.6703388923650956,0.6901985779640352,0.7079494360144049,0.8638433265865614,0.8487618918882546,0.8061839248202373,0.8177524388103119,1.3888164780370285,0.7067342033287602,0.8803839815433739,0.7027661462747546,0.7189616799328991,0.9954489413378037,0.8140820057590357,0.7753315716855804,0.7655770003733218,0.7024856390002224,0.8068363013366044,0.8187555314811384,1.0598063870535797,0.8557539714238401,0.8546284886414613,0.808594578818508,0.7837999994240159,1.0374459478499756,0.9617437542668359,0.7039685954091344,0.8237387697709264,0.7713346219519761,0.7627621665771671,0.7556620785985664,0.7393557018385702,0.7987577318491671,0.6725894297805364,0.6359582928019085,0.7854428935836679,0.8613852233403664,0.7127633256594934,1.2707937516779382,0.0
5,milenkosRoomNearDevicesWithTraffic1,5,190.3324737680652,1.5104170152783924,0.9229106493134284,1.0467904561237875,0.8859920093116778,0.8396718530570415,0.7127993106451386,0.781436317446128,0.7682052548604296,0.7947127433096303,0.7988490108044488,0.7855090819805154,0.6582488143624939,0.9457178227285103,0.877593467614631,0.8236190042963759,0.8757694311243871,1.308335097127064,0.8743078925451782,0.818588941397781,0.7347319079226633,0.7834347565826782,1.0098887625921962,0.7453976617658298,0.6745402846451698,0.82866868265284,0.8223592794144776,0.7406840071198152,0.7353946441009473,1.0719763279048993,0.8205865059701682,0.758830452052131,0.8196521369210904,0.7893503350439957,0.8793917498852005,1.149594355765511,0.7250919853686458,0.8333048391785558,0.6374488492689784,0.871290860892153,0.8743811220761905,0.8016056238632949,0.6880270973238891,0.7074397860164608,0.7225400359846236,0.8699100978402633,0.9020384903275991,0.6863304088067322,1.330372559770223,0.0
6,milenkoParkWithTraffic,6,211.7136664365219,3.3360849608512866,2.7674101106168054,2.213232090022026,1.7829272939979426,1.7733868145179787,1.3819432608107762,1.5600799810756758,1.5475491883502572,1.4562300342314496,1.2667781125707513,1.262647282239601,1.108604858715686,2.169212274084699,1.4176806558440287,1.2636180006162065,1.128654522919443,1.5402529759037418,1.1198382130689404,1.251236690964285,1.1567388635425335,0.8931499611038418,0.933619824001162,1.0522479030977938,1.117296721192981,0.9722321361839618,1.0035595753413529,1.1778600511437853,1.0051413431262857,1.2590746051735444,0.9924567431746134,0.9777980679046017,1.1055034632308591,0.8930511667261657,1.146073407636299,1.0996795396472996,0.7647959926075935,0.8628167867803007,0.9411423112914847,1.0273154020265762,0.7735282241240625,0.7780137342542424,0.8368426277600581,0.7061904447640233,0.9376866409134096,0.9383391897402543,0.8594392546762852,0.7822026643857035,1.4560412890362229,0.0
7,milenkoParkWithTraffic1 ,6,212.94379460344607,3.678599611258382,3.187768049950349,2.0577349174853428,1.5779030941084475,1.5424730277961751,1.3876434693863842,1.3685285447015159,1.0048043185418503,1.4058086639161438,1.1917124654663414,0.9766784587797984,1.0054546302931233,1.891064000670261,1.2459746858798166,1.0015115399114964,0.9798770234653789,0.9643784888500624,0.9537549677280062,1.1607066006610505,0.8454877810854071,0.8218658653568143,0.8551084347393263,0.8771522804534101,0.9431025247484157,0.9471388077387959,0.8625512371873291,0.8761562182238004,0.8239287940394848,1.0890361233436943,0.9641867580844887,0.8810703632311202,0.8198132288918903,0.91299921493977,0.911909239029553,0.9249132264054437,0.7254418882784631,0.8912407619264926,0.6401570903095583,0.8560831748563045,0.7208654183323258,0.9037541083528047,0.7768411641675412,0.7822149776708985,0.6860306765839297,0.7812384169058241,0.7842162524756066,0.7845457786398818,0.7692597822807278,0.7315658854428132
8,milenkosKitchenNotNearDevicesWithTraffic,6,171.5944001218491,2.6266228850721802,1.7364839951259385,1.7211431147254719,1.2313217153055562,1.0934250132179526,1.2792138211111435,1.1377255616607849,0.9781484619674419,1.3534807374076225,1.0618792867796476,1.0414423917604942,1.1910428990118387,1.79167340049755,1.2042034019272922,1.1663295204853956,1.1960618813810995,2.0593388993542727,1.0730474307868338,1.1211793799844605,0.9042760917641536,0.9660631459403333,0.7986577870941955,1.1176133030226902,1.0144524763837082,1.0269630046820857,0.9046540140408614,1.0373511341876744,0.9237960039481066,1.0833742621404208,0.8969395724237273,1.183140879669209,1.1802609888003308,1.0057735750629533,1.0525559750390634,1.805144696305714,0.9513824071653627,0.9071232498455989,0.8425325079290733,0.9451715974542844,0.7022973534500131,0.9352348407382864,0.993719374466653,0.8669491356812583,0.8388185373636456,0.9692994457454259,1.1848744264125812,0.9937440847494673,1.013472753705886,1.2559189906841541
9,milenkosKitchenNotNearDevicesWithTraffic1,6,171.5944001218491,2.6266228850721802,1.7364839951259385,1.7211431147254719,1.2313217153055562,1.0934250132179526,1.2792138211111435,1.1377255616607849,0.9781484619674419,1.3534807374076225,1.0618792867796476,1.0414423917604942,1.1910428990118387,1.79167340049755,1.2042034019272922,1.1663295204853956,1.1960618813810995,2.0593388993542727,1.0730474307868338,1.1211793799844605,0.9042760917641536,0.9660631459403333,0.7986577870941955,1.1176133030226902,1.0144524763837082,1.0269630046820857,0.9046540140408614,1.0373511341876744,0.9237960039481066,1.0833742621404208,0.8969395724237273,1.183140879669209,1.1802609888003308,1.0057735750629533,1.0525559750390634,1.805144696305714,0.9513824071653627,0.9071232498455989,0.8425325079290733,0.9451715974542844,0.7022973534500131,0.9352348407382864,0.993719374466653,0.8669491356812583,0.8388185373636456,0.9692994457454259,1.1848744264125812,0.9937440847494673,1.013472753705886,1.2559189906841541
