,name,location,device_id,label,count,X_UnCal_mean,X_UnCal_std,X_UnCal_min,X_UnCal_25%,X_UnCal_50%,X_UnCal_75%,X_UnCal_max,Y_UnCal_mean,Y_UnCal_std,Y_UnCal_min,Y_UnCal_25%,Y_UnCal_50%,Y_UnCal_75%,Y_UnCal_max,Z_UnCal_mean,Z_UnCal_std,Z_UnCal_min,Z_UnCal_25%,Z_UnCal_50%,Z_UnCal_75%,Z_UnCal_max,Intensity_mean,Intensity_std,Intensity_min,Intensity_25%,Intensity_50%,Intensity_75%,Intensity_max,X_Bias,Y_Bias,Z_Bias,Bias_Intensity,Accuracy,fourier_mean,fourier_std,fourier_min,fourier_25%,fourier_50%,fourier_75%,fourier_max
901,milenkosRoomWithTrafficDifferentOrentationWithPousesInRuns_011,DormRoom5,029a77f196804217,6,1000.0,0.03735788717670321,0.09809579983632657,-0.33055832102027705,-0.023461168411668554,0.03237421221845325,0.10216948492821651,0.32551286864356827,0.2829301830558936,0.06096732892379477,0.07205201015689203,0.24067594339913262,0.28985792392811977,0.3249879100202529,0.45848127167059277,-0.37007351415778034,0.027754662127923643,-0.43486726663812175,-0.3892823865318391,-0.3773908869257789,-0.35311203832523186,-0.2446006303489861,0.47982017364393403,0.04764860693178503,0.33146913894121754,0.4474387339323451,0.48595775766680754,0.5121067392462945,0.6116735791712219,36.0,-13.92,-0.9,38.60798363033221,1,0.03664837386020126,0.14921272889042803,0.003045577170284496,0.007311412865192735,0.010414992773031937,0.027268579857432973,1.0677333395059145
902,milenkosRoomWithTrafficDifferentOrentationWithPousesInRuns_012,DormRoom5,029a77f196804217,6,1000.0,0.003381781908486136,0.12141467363823265,-0.5818196277000471,-0.05137978932416091,0.018415716034959798,0.07425156196379815,0.32551286864356827,0.28172873881964217,0.06505333310744849,0.02286979542799739,0.2477019406175596,0.28985792392811977,0.3249879100202529,0.4303778682966533,-0.380355840888489,0.02858097435710951,-0.4447768221161701,-0.39721032820589697,-0.38531866343782606,-0.3694631104137313,-0.22081730081284423,0.4913642116607037,0.048859226701944584,0.29879108504750657,0.4655727051240003,0.4962765741290994,0.5219352698754732,0.720267779937012,36.0,-13.92,-0.9,38.60798363033221,1,0.03851415676803537,0.15636076340127011,0.004156813565245889,0.008145303724379507,0.01065194939419945,0.025323525814048828,1.1188479305368202
903,milenkosRoomWithTrafficDifferentOrentationWithPousesInRuns_013,DormRoom5,029a77f196804217,6,1000.0,0.001930070852778581,0.1235779154968185,-0.5818196277000471,-0.06533805285829691,0.004456754552749796,0.07425156196379815,0.32551286864356827,0.2141737746276698,0.08368604789059192,-0.012259956464228271,0.14933797955958536,0.2125719545254264,0.28283192670969276,0.42335187107822636,-0.35877049168452446,0.036450272854676356,-0.4447768221161701,-0.3892823865318391,-0.35757131351605215,-0.3332925062060074,-0.19108797373065636,0.43960251199834804,0.0701771160046736,0.2944304216288842,0.3817335740881366,0.4334169308027388,0.49772486341022026,0.720267779937012,36.0,-13.92,-0.9,38.60798363033221,1,0.037869689064620016,0.1493260148282388,0.0032929689292532567,0.008424860281282712,0.010599293532012057,0.02618126690914592,1.06885399632374
904,spelaMilenkosKitchenTrafficTable1_000,Kitchen2,e08d976ac75c011e,6,1000.0,-0.1815236765968499,1.0045449804215543,-3.6327366719690115,-0.8043635488372416,-0.20891553090070916,0.5354019346202059,2.9171865632661658,0.1430290338192014,0.9614737202232654,-2.9010143047634234,-0.4879152733766968,0.15557780165975915,0.7990708766962199,2.729550101805602,-0.09957720658833508,1.0503796276820547,-2.526107794250166,-0.927379809897388,-0.12799678524493457,0.6713672069314545,2.8410694714103175,1.6351625540406125,0.6509945010375812,0.09003533956448793,1.1937083088228455,1.5962510938951402,2.032144316069991,4.125206706729777,56.879997,-10.8,-96.299995,112.36397596970318,1,0.3955901829721653,0.5443390212371751,0.12222306293909871,0.2056021727350939,0.245724302638054,0.4422048572554968,4.019850548129847
905,spelaMilenkosKitchenTrafficTable1_001,Kitchen2,e08d976ac75c011e,6,1000.0,-0.20117343885945538,1.0470915112025443,-3.6327366719690115,-0.9532255533213836,-0.20891553090070916,0.5354019346202059,2.9171865632661658,0.02076535894654799,1.0156904041876242,-3.222760842281656,-0.6487885421358132,0.15557780165975915,0.6381949267159596,2.5686768330464855,-0.35069142853309004,0.9790775000980828,-2.8686733298497744,-1.0415746659225942,-0.35640552977135714,0.32876360637987984,2.7268746153851113,1.6725392630406957,0.6711803693234177,0.13412974235108843,1.194797584228766,1.6074079199555231,2.0693430072903087,4.125206706729777,56.879997,-10.8,-96.299995,112.36397596970318,1,0.4072234959523342,0.5276137921653881,0.13564046597744508,0.20639692886206334,0.2561665598013397,0.4791810812303807,3.8695551827256836
906,spelaMilenkosKitchenTrafficTable1_002,Kitchen2,e08d976ac75c011e,6,1000.0,-0.04129566837279391,1.0206240256438894,-3.1861481774832012,-0.8043635488372416,-0.060053526416567235,0.6842564960041247,2.9171865632661658,-0.15474739871941565,1.0206799328736822,-3.3836367922619166,-0.8096644921160735,-0.1661687358584688,0.6381949267159596,2.5686768330464855,-0.4120138378289121,0.9210291521953584,-2.8686733298497744,-1.0415746659225942,-0.4706003857965633,0.21456875035467368,2.3842710148334825,1.6387406492550722,0.6627213946941184,0.13412974235108843,1.1627153618528911,1.57182599643532,2.054516758827715,3.6526824758080885,56.879997,-10.8,-96.299995,112.36397596970318,1,0.4005297240953427,0.520163293581956,0.14347999444962556,0.20503895660052948,0.26380880629783876,0.47237197048612545,3.8204119501377956
907,spelaMilenkosKitchenTrafficTable1_003,Kitchen2,e08d976ac75c011e,6,1000.0,-0.06094543807849916,1.0160915597982045,-3.1861481774832012,-0.8043635488372416,-0.060053526416567235,0.6842564960041247,2.7683245587820235,-0.08106748050544768,1.0310990039921553,-3.3836367922619166,-0.8096644921160735,-0.00529546709935245,0.6381949267159596,3.05129663932383,-0.05858089165824417,1.0636508578794197,-2.526107794250166,-0.8131659213961715,-0.12799678524493457,0.5571723509062483,3.5262386075615004,1.663679476562547,0.6856326247190979,0.19464274213854418,1.162173239268914,1.6165929818229055,2.1146266107886262,3.974585378968227,56.879997,-10.8,-96.299995,112.36397596970318,1,0.409612230792124,0.5781986760265301,0.14420213645053537,0.20436586317375954,0.2713616045983682,0.4596980814313353,4.262867794226446
908,spelaMilenkosKitchenTrafficTable1_004,Kitchen2,e08d976ac75c011e,6,1000.0,-0.1736339680298902,1.0117694318629649,-2.8884316116151583,-0.8043635488372416,-0.20891553090070916,0.5354019346202059,2.7683245587820235,0.04328756294840109,1.013993311863578,-2.9010143047634234,-0.6487885421358132,0.15557780165975915,0.6381949267159596,3.2121672268618022,0.2274774891395506,1.007597873173225,-2.411912938225014,-0.4706003857965633,0.21456875035467368,0.8997378865058566,3.5262386075615004,1.6273437173570315,0.7071543320512071,0.14148372712048393,1.0992445074864925,1.5560923805379459,2.0988083653622023,3.974585378968227,56.879997,-10.8,-96.299995,112.36397596970318,1,0.4123474651771686,0.5753576758805871,0.1262610637635122,0.19383216316035537,0.26325433122375946,0.44540682379503665,4.226549468174278
909,spelaMilenkosKitchenTrafficTable1_005,Kitchen2,e08d976ac75c011e,6,1000.0,-0.09250427730840563,0.985172869171294,-2.8884316116151583,-0.8043635488372416,-0.060053526416567235,0.5354019346202059,2.6194625542978818,0.00821721985234663,0.961676106207353,-2.9010143047634234,-0.6487885421358132,-0.00529546709935245,0.6381949267159596,3.2121672268618022,0.011306759911174111,0.9552148323039431,-2.411912938225014,-0.6989900978469756,-0.013801929219728403,0.6713672069314545,2.8410694714103175,1.5449726466970242,0.6536461201705999,0.14148372712048393,1.0605118187114422,1.4754945480006465,1.972015957920478,3.918631582003607,56.879997,-10.8,-96.299995,112.36397596970318,1,0.3891110377262909,0.49981812284054944,0.0860896668879196,0.19136229491598405,0.25494518710675396,0.43908749894654914,3.622061685413806
910,spelaMilenkosKitchenTrafficTable1_006,Kitchen2,e08d976ac75c011e,6,1000.0,0.0731792056324073,0.9387252308709316,-2.44184559816275,-0.6555015443531174,0.08881344013439593,0.6842564960041247,3.0660485677502898,0.013686919033820012,0.9374099321636454,-2.9010143047634234,-0.6487885421358132,-0.00529546709935245,0.6381949267159596,2.5686768330464855,-0.12606982317942758,0.9104725476817191,-2.7544975063005785,-0.8131659213961715,-0.12799678524493457,0.5571723509062483,2.3842710148334825,1.4876754560372545,0.6284637059646977,0.13412974235108843,1.0428127542466186,1.4243683509172214,1.8890796135503896,3.779678833810975,56.879997,-10.8,-96.299995,112.36397596970318,1,0.3711154064929367,0.4651092365499478,0.12727338199156532,0.19377433991168114,0.2347388621326928,0.43752371168845483,3.3843902691942325
