,name,location,device_id,label,count,X_UnCal_mean,X_UnCal_std,X_UnCal_min,X_UnCal_25%,X_UnCal_50%,X_UnCal_75%,X_UnCal_max,Y_UnCal_mean,Y_UnCal_std,Y_UnCal_min,Y_UnCal_25%,Y_UnCal_50%,Y_UnCal_75%,Y_UnCal_max,Z_UnCal_mean,Z_UnCal_std,Z_UnCal_min,Z_UnCal_25%,Z_UnCal_50%,Z_UnCal_75%,Z_UnCal_max,Intensity_mean,Intensity_std,Intensity_min,Intensity_25%,Intensity_50%,Intensity_75%,Intensity_max,X_Bias,Y_Bias,Z_Bias,Bias_Intensity,Accuracy,fourier_mean,fourier_std,fourier_min,fourier_25%,fourier_50%,fourier_75%,fourier_max
0,milenkoParkWithTraffic1_000,Park,03575768cc23b2df,5,1000.0,-36.288997214999995,1.231707623894345,-47.8728,-36.95685,-36.301099,-35.54775,-33.0132,57.854095059,0.36636290393198284,54.912197,57.632797,57.852398,58.096397,58.938198,-77.47146315600001,0.7848028031620466,-84.131195,-77.909195,-77.433395,-77.0064,-75.578995,103.28300856800567,0.837289280510977,101.09692967744571,102.76977306544391,103.25873230185488,103.71508165995857,109.22845524650269,-17.414808,48.837105,-32.69565,61.29717686305291,1,4.56458521879258,29.287316196827,0.20881469054272447,0.3255559193189703,0.4008008917474195,0.490624134330801,207.5133156032024
1,milenkoParkWithTraffic1_001,Park,03575768cc23b2df,5,1000.0,-36.222373018,1.0342152000885023,-40.8456,-36.9538,-36.307198,-35.526398,-32.9766,57.85244807800001,0.35446877464925103,56.156597,57.645,57.852398,58.084198,58.8406,-77.390455143,0.7416248364565682,-83.448,-77.7994,-77.3785,-76.957596,-75.335,103.19614923561278,0.7398950148764254,100.9953172072607,102.74409969873834,103.18660056095254,103.62929579492817,108.5799588763967,-17.414808,48.837105,-32.69565,61.29717686305291,1,4.509992032816952,29.195188768099285,0.2089257982361245,0.294165518670437,0.3586858947098772,0.43673600890543557,206.82037359008623
2,milenkoParkWithTraffic1_002,Park,03575768cc23b2df,5,1000.0,-36.16450841700001,1.0709058640711098,-41.541,-36.8806,-36.2828,-35.4288,-32.9766,57.871955929,0.3650718057680858,55.595398,57.6572,57.8768,58.1086,59.096798,-77.47335419599999,0.7371984821225103,-83.387,-77.896996,-77.433395,-77.0308,-75.335,103.24937736434278,0.7375195574432223,100.9953172072607,102.80062369972799,103.23681249881727,103.65446826093068,108.48914567263586,-17.414808,48.837105,-32.69565,61.29717686305291,1,4.507558887222683,29.215347484188143,0.2113766875799913,0.2927649411346157,0.34454118611794327,0.4447871646311393,206.95813371948964
3,milenkoParkWithTraffic1_003,Park,03575768cc23b2df,5,1000.0,-36.143487778,1.0894052852577343,-41.541,-36.8318,-36.227899,-35.42575,-33.062,57.867380960000006,0.3526981013020946,55.595398,57.620598,57.8768,58.096397,59.096798,-77.546956711,0.6848300484881161,-83.387,-77.9336,-77.5432,-77.12534525,-75.6278,103.29462284328491,0.7181938187545379,101.45477707968611,102.83733092001208,103.31818956321396,103.71588587394287,108.48914567263586,-17.414808,48.837105,-32.69565,61.29717686305291,1,4.495775651029519,29.239522177776394,0.21611358760818053,0.29057091096103577,0.32296161612901075,0.4160981206606328,207.11353636132688
4,milenkoParkWithTraffic1_004,Park,03575768cc23b2df,5,1000.0,-36.110071991000005,1.0620306421448662,-39.5524,-36.8074,-36.1974,-35.3922,-33.062,57.868149503,0.34858126539042705,56.839798,57.632797,57.864597,58.096397,59.035797,-77.581799936,0.6656038971510263,-80.9348,-77.9946,-77.591995,-77.1528,-75.7986,103.30921857984906,0.7016482183357226,101.45477707968611,102.85430203180542,103.33815304967088,103.75597256387462,106.12906571265009,-17.414808,48.837105,-32.69565,61.29717686305291,1,4.485640376090662,29.234822385443625,0.1544229069127734,0.2702165281314114,0.32076641514392457,0.3993420901704859,207.07081872300776
5,milenkoParkWithTraffic1_005,Park,03575768cc23b2df,5,1000.0,-36.038543439,1.0324110829423618,-39.0888,-36.7464,-36.1608,-35.3556,-33.3182,57.882240502,0.3441340433929723,56.693398,57.6572,57.8768,58.1086,59.035797,-77.599258162,0.6478451719383167,-80.9348,-78.019,-77.6042,-77.165,-75.8352,103.30496960463404,0.6792367949413497,101.45687495659229,102.8346161347655,103.30339341567885,103.7617593496505,106.08787566755781,-17.414808,48.837105,-32.69565,61.29717686305291,1,4.4718732006910935,29.21513338198851,0.23001679061803784,0.2616167263905122,0.30802586735924475,0.39661648057110593,206.92091920860614
6,milenkoParkWithTraffic1_006,Park,03575768cc23b2df,5,1000.0,-36.047693459,1.0711792234419533,-39.9916,-36.7464,-36.130300000000005,-35.367798,-33.2206,57.885534484000004,0.35810045704580223,56.364,57.6816,57.8768,58.1086,59.1212,-77.679253565,0.8262523568621062,-83.9238,-78.055595,-77.6408,-77.22295,-75.8352,103.37089789636913,0.8076239547576318,101.45687495659229,102.90471437133394,103.36810126932681,103.7949794992643,108.71721470402008,-17.414808,48.837105,-32.69565,61.29717686305291,1,4.556338570593061,29.28018738755799,0.23928486363465878,0.3144716308092196,0.39686754191863693,0.48786847976364406,207.4555347265979
7,milenkoParkWithTraffic1_007,Park,03575768cc23b2df,5,1000.0,-36.094187651999995,1.1428902731613335,-40.8334,-36.761649500000004,-36.1608,-35.38,-32.9888,57.867295465000005,0.4014443406293339,55.9736,57.6816,57.9012,58.1086,59.1212,-77.778293145,1.0363111162364118,-84.0214,-78.0922,-77.6774,-77.2382,-75.871796,103.45282730534443,0.964032311758953,101.37090147746748,102.92030831254345,103.39576417219126,103.84048387040964,108.71721470402008,-17.414808,48.837105,-32.69565,61.29717686305291,1,4.625579711558427,29.330448099240794,0.23221522797615465,0.341941893451833,0.4265954292585392,0.559407261257975,207.87021660534307
8,milenkoParkWithTraffic1_008,Park,03575768cc23b2df,5,1000.0,-36.06118665,1.1110678394112283,-40.8334,-36.7464,-36.1608,-35.3434,-32.7814,57.878787852,0.38730539794537605,55.9736,57.6816,57.8768,58.1086,59.231,-77.72962725000001,0.8869710554090027,-84.0214,-78.08,-77.6774,-77.2138,-75.713196,103.41037905142787,0.8493926230293342,101.37090147746748,102.88978849161619,103.37598892474293,103.8118932938182,108.69478450799744,-17.414808,48.837105,-32.69565,61.29717686305291,1,4.57401042298481,29.33123343891469,0.19939336454796466,0.32291297631811183,0.3760156337189955,0.5035830779161778,207.82586599689822
9,milenkoParkWithTraffic1_009,Park,03575768cc23b2df,5,1000.0,-35.98161822,1.0221507985456288,-39.1498,-36.6488,-36.0388,-35.367798,-32.7814,57.905188668,0.33980930974075213,56.0956,57.693798,57.889,58.133,59.231,-77.64225081500001,0.6384339701706421,-81.6912,-78.055595,-77.6774,-77.23515,-75.6034,103.33022369486748,0.6621467575396591,101.43077432042014,102.89566019175757,103.37663322731925,103.76730455582071,106.5364299713483,-17.414808,48.837105,-32.69565,61.29717686305291,1,4.474024453407469,29.24238601655096,0.19396947951975735,0.27166569673978147,0.32466715759275067,0.4053971855870867,207.11210645374865
