,X_UnCal,Y_UnCal,Z_UnCal,X_Bias,Y_Bias,Z_Bias,time_uncalibrated
0,-7.3687997,19.6908,-69.332596,-29.610296,45.48195,-38.70174,1669603807480.0
1,-5.1117997,20.056799,-67.6978,-29.610298,45.48195,-38.70174,1669603807964.6807
2,-3.3672,20.313,-67.2464,-29.610298,45.48195,-38.70174,1669603808449.361
3,-2.5498,20.410599,-66.7584,-29.610298,45.48195,-38.70174,1669603808934.0417
4,-9.394,19.581,-67.1732,-29.610296,45.48195,-38.70174,1669603809418.7222
5,-8.7962,19.3126,-66.9414,-29.610294,45.48195,-38.70174,1669603809903.4028
6,-3.6478,20.3496,-67.1244,-29.610294,45.48195,-38.70174,1669603810388.0833
7,-2.2691998,21.045,-66.307,-29.610294,45.48195,-38.70174,1669603810872.764
8,-2.6474,20.5936,-66.3314,-29.610294,45.48195,-38.70174,1669603811357.4443
9,-1.9642,20.4716,-66.6486,-29.610294,45.48195,-38.70174,1669603811842.125
10,-2.9768,20.1178,-66.2826,-29.610294,45.48195,-38.70174,1669603812326.8057
11,-3.5258,20.008,-66.4046,-29.610294,45.48195,-38.70174,1669603812811.486
12,-2.6962,20.6668,-67.0756,-29.610294,45.48195,-38.70174,1669603813296.1667
13,-3.6355999,20.1666,-66.9048,-29.610294,45.48195,-38.70174,1669603813780.8472
14,-4.514,20.3008,-67.148796,-29.610294,45.48195,-38.70174,1669603814265.5278
15,-3.6355999,20.2032,-66.5632,-29.610294,45.48195,-38.70174,1669603814750.2083
16,-2.8425999,20.435,-65.9898,-29.610294,45.48195,-38.70174,1669603815234.889
17,-1.9642,20.8132,-66.6486,-29.610294,45.48195,-38.70174,1669603815719.5693
18,-2.5986,20.618,-66.0996,-29.610294,45.48195,-38.70174,1669603816204.25
19,-4.2334,20.0446,-66.8072,-29.610294,45.48195,-38.70174,1669603816688.9307
20,-4.0992,20.1422,-67.1854,-29.610294,45.48195,-38.70174,1669603817173.611
21,-3.2818,20.447199,-67.4172,-29.610294,45.48195,-38.70174,1669603817658.2917
22,-5.4168,19.7152,-67.6612,-29.610294,45.48195,-38.70174,1669603818142.9722
23,-4.7946,20.020199,-66.917,-29.610294,45.48195,-38.70174,1669603818627.6528
24,-3.7087998,20.288599,-65.8922,-29.610294,45.48195,-38.70174,1669603819112.3333
25,-0.4148,21.0206,-66.0996,-29.610294,45.48195,-38.70174,1669603819597.014
26,-10.0162,18.4952,-65.3554,-29.610296,45.48195,-38.70174,1669603820081.6943
27,-9.1378,18.9344,-65.9654,-29.610298,45.48195,-38.70174,1669603820566.375
28,-3.7942,19.861599,-65.916595,-29.610298,45.48195,-38.70174,1669603821051.0557
29,-2.9036,20.008,-65.7336,-29.610298,45.48195,-38.70174,1669603821535.736
30,-3.0256,19.9104,-65.636,-29.610298,45.48195,-38.70174,1669603822020.4167
31,-3.3428,19.886,-66.368,-29.610298,45.48195,-38.70174,1669603822505.0972
32,-2.9401999,19.9226,-65.757996,-29.610298,45.48195,-38.70174,1669603822989.7778
33,-2.6108,20.0446,-65.5506,-29.610298,45.48195,-38.70174,1669603823474.4583
34,-2.806,20.0446,-65.8556,-29.610298,45.48195,-38.70174,1669603823959.139
35,-3.0133998,19.9348,-65.5628,-29.610298,45.48195,-38.70174,1669603824443.8193
36,-2.6352,20.0446,-65.3798,-29.610298,45.48195,-38.70174,1669603824928.5
37,-2.6108,19.983599,-65.514,-29.610298,45.48195,-38.70174,1669603825413.1807
38,-2.6718,19.983599,-65.7092,-29.610298,45.48195,-38.70174,1669603825897.861
39,-2.9645998,19.9714,-65.8556,-29.610298,45.48195,-38.70174,1669603826382.5417
40,-3.4526,19.7274,-65.941,-29.610298,45.48195,-38.70174,1669603826867.2222
41,-3.1354,20.056799,-66.380196,-29.610298,45.48195,-38.70174,1669603827351.9028
42,-3.8918,19.7396,-66.1484,-29.610298,45.48195,-38.70174,1669603827836.5833
43,-3.0744,19.861599,-65.9776,-29.610298,45.48195,-38.70174,1669603828321.264
44,-3.2208,19.861599,-65.7092,-29.610298,45.48195,-38.70174,1669603828805.9443
45,-2.7206,20.0446,-65.636,-29.610298,45.48195,-38.70174,1669603829290.625
46,-2.8548,19.9958,-65.916595,-29.610298,45.48195,-38.70174,1669603829775.3057
47,-3.1232,19.8982,-66.0508,-29.610298,45.48195,-38.70174,1669603830259.986
48,-3.2574,19.8006,-66.1118,-29.610298,45.48195,-38.70174,1669603830744.6667
49,-3.5746,19.947,-66.0264,-29.610298,45.48195,-38.70174,1669603831229.3472
50,-3.3672,20.069,-66.2826,-29.610298,45.48195,-38.70174,1669603831714.0278
51,-3.6722,19.886,-66.002,-29.610298,45.48195,-38.70174,1669603832198.7083
52,-3.3062,20.0324,-66.0142,-29.610298,45.48195,-38.70174,1669603832683.389
53,-4.2822,19.6786,-66.0386,-29.610298,45.48195,-38.70174,1669603833168.0693
54,-3.4038,19.824999,-66.0508,-29.610298,45.48195,-38.70174,1669603833652.75
55,-3.2574,19.8982,-65.941,-29.610298,45.48195,-38.70174,1669603834137.4307
56,-4.1358,19.7518,-66.2704,-29.610298,45.48195,-38.70174,1669603834622.111
57,-3.3306,19.9226,-66.062996,-29.610298,45.48195,-38.70174,1669603835106.7917
58,-11.0654,18.4464,-66.685196,-29.610296,45.48195,-38.70174,1669603835591.4722
59,-8.3814,19.0564,-65.1114,-29.610298,45.48195,-38.70174,1669603836076.1528
60,-8.2716,18.8612,-65.0992,-29.610298,45.48195,-38.70174,1669603836560.8333
61,-1.1467999,20.2642,-62.9764,-29.610298,45.48195,-38.70174,1669603837045.514
62,-2.806,19.0198,-65.2578,-29.610298,45.48195,-38.70174,1669603837530.1943
63,-3.05,19.276,-65.904396,-29.610298,45.48195,-38.70174,1669603838014.875
