,X_UnCal,Y_UnCal,Z_UnCal,X_Bias,Y_Bias,Z_Bias,time_uncalibrated
0,52.86,-27.0,-60.239998,40.5,-13.679999,-33.719997,1669599639705.0
1,54.3,-27.3,-59.82,40.5,-13.679999,-33.719997,1669599640029.7097
2,54.36,-27.779999,-59.46,40.5,-13.679999,-33.719997,1669599640354.4194
3,54.36,-27.9,-59.76,40.5,-13.679999,-33.719997,1669599640679.1292
4,54.18,-27.06,-59.699997,40.5,-13.679999,-33.719997,1669599641003.8386
5,53.76,-26.76,-59.94,40.5,-13.679999,-33.719997,1669599641328.5483
6,53.46,-26.76,-60.12,40.5,-13.679999,-33.719997,1669599641653.258
7,53.16,-26.4,-59.94,40.5,-13.679999,-33.719997,1669599641977.9678
8,53.1,-26.58,-59.82,40.5,-13.679999,-33.719997,1669599642302.6775
9,53.039997,-26.519999,-59.64,40.5,-13.679999,-33.719997,1669599642627.3872
10,53.28,-25.98,-60.239998,40.5,-13.679999,-33.719997,1669599642952.0967
11,53.1,-25.92,-60.059998,40.5,-13.679999,-33.719997,1669599643276.8064
12,52.739998,-25.98,-60.18,40.5,-13.679999,-33.719997,1669599643601.516
13,52.98,-26.22,-60.239998,40.5,-13.679999,-33.719997,1669599643926.2258
14,52.739998,-26.279999,-60.3,40.5,-13.679999,-33.719997,1669599644250.9355
15,53.039997,-26.16,-60.66,40.5,-13.679999,-33.719997,1669599644575.6453
16,53.64,-25.92,-61.079998,40.5,-13.679999,-33.719997,1669599644900.3547
17,53.039997,-25.74,-61.44,40.5,-13.679999,-33.719997,1669599645225.0645
18,52.739998,-25.5,-60.78,40.5,-13.679999,-33.719997,1669599645549.7742
19,52.86,-25.619999,-61.02,40.5,-13.679999,-33.719997,1669599645874.484
20,52.5,-25.32,-60.719997,40.5,-13.679999,-33.719997,1669599646199.1936
21,52.62,-24.779999,-60.48,40.5,-13.679999,-33.719997,1669599646523.9033
22,53.16,-24.48,-60.899998,40.5,-13.679999,-33.719997,1669599646848.6128
23,52.739998,-24.24,-60.96,40.5,-13.679999,-33.719997,1669599647173.3225
24,53.1,-24.779999,-61.44,40.5,-13.679999,-33.719997,1669599647498.0322
25,52.68,-24.6,-61.8,40.5,-13.679999,-33.719997,1669599647822.742
26,52.26,-25.019999,-62.039997,40.5,-13.679999,-33.719997,1669599648147.4517
27,52.02,-25.199999,-61.739998,40.5,-13.679999,-33.719997,1669599648472.1614
28,51.6,-25.14,-61.739998,40.5,-13.679999,-33.719997,1669599648796.8708
29,51.899998,-25.74,-61.379997,40.5,-13.679999,-33.719997,1669599649121.5806
30,52.02,-25.38,-61.62,40.5,-13.679999,-33.719997,1669599649446.2903
31,52.559998,-25.08,-61.739998,40.5,-13.679999,-33.719997,1669599649771.0
