,X_UnCal,Y_UnCal,Z_UnCal,X_Bias,Y_Bias,Z_Bias,time_uncalibrated
0,52.86,-27.0,-60.239998,40.5,-13.679999,-33.719997,1669599639705.0
1,54.3,-27.3,-59.82,40.5,-13.679999,-33.719997,1669599640078.1453
2,54.36,-27.779999,-59.46,40.5,-13.679999,-33.719997,1669599640451.2903
3,54.36,-27.9,-59.76,40.5,-13.679999,-33.719997,1669599640824.4355
4,54.18,-27.06,-59.699997,40.5,-13.679999,-33.719997,1669599641197.5806
5,53.76,-26.76,-59.94,40.5,-13.679999,-33.719997,1669599641570.7258
6,53.46,-26.76,-60.12,40.5,-13.679999,-33.719997,1669599641943.8708
7,53.16,-26.4,-59.94,40.5,-13.679999,-33.719997,1669599642317.016
8,53.1,-26.58,-59.82,40.5,-13.679999,-33.719997,1669599642690.1614
9,53.039997,-26.519999,-59.64,40.5,-13.679999,-33.719997,1669599643063.3064
10,53.28,-25.98,-60.239998,40.5,-13.679999,-33.719997,1669599643436.4517
11,53.1,-25.92,-60.059998,40.5,-13.679999,-33.719997,1669599643809.5967
12,52.739998,-25.98,-60.18,40.5,-13.679999,-33.719997,1669599644182.742
13,52.98,-26.22,-60.239998,40.5,-13.679999,-33.719997,1669599644555.8872
14,52.739998,-26.279999,-60.3,40.5,-13.679999,-33.719997,1669599644929.0322
15,53.039997,-26.16,-60.66,40.5,-13.679999,-33.719997,1669599645302.1775
16,53.64,-25.92,-61.079998,40.5,-13.679999,-33.719997,1669599645675.3225
17,53.039997,-25.74,-61.44,40.5,-13.679999,-33.719997,1669599646048.4678
18,52.739998,-25.5,-60.78,40.5,-13.679999,-33.719997,1669599646421.6128
19,52.86,-25.619999,-61.02,40.5,-13.679999,-33.719997,1669599646794.758
20,52.5,-25.32,-60.719997,40.5,-13.679999,-33.719997,1669599647167.9033
21,52.62,-24.779999,-60.48,40.5,-13.679999,-33.719997,1669599647541.0483
22,53.16,-24.48,-60.899998,40.5,-13.679999,-33.719997,1669599647914.1936
23,52.739998,-24.24,-60.96,40.5,-13.679999,-33.719997,1669599648287.3386
24,53.1,-24.779999,-61.44,40.5,-13.679999,-33.719997,1669599648660.484
25,52.68,-24.6,-61.8,40.5,-13.679999,-33.719997,1669599649033.6292
26,52.26,-25.019999,-62.039997,40.5,-13.679999,-33.719997,1669599649406.7742
27,52.02,-25.199999,-61.739998,40.5,-13.679999,-33.719997,1669599649779.9194
28,51.6,-25.14,-61.739998,40.5,-13.679999,-33.719997,1669599650153.0645
29,51.899998,-25.74,-61.379997,40.5,-13.679999,-33.719997,1669599650526.2097
30,52.02,-25.38,-61.62,40.5,-13.679999,-33.719997,1669599650899.3547
31,52.559998,-25.08,-61.739998,40.5,-13.679999,-33.719997,1669599651272.5
32,52.079998,-23.46,-59.76,40.5,-13.679999,-33.719997,1669599651645.6453
33,51.66,-24.96,-58.859997,40.5,-13.679999,-33.719997,1669599652018.7903
34,51.42,-25.26,-59.1,40.5,-13.679999,-33.719997,1669599652391.9355
35,51.059998,-25.26,-58.92,40.5,-13.679999,-33.719997,1669599652765.0806
36,50.7,-25.5,-59.16,40.5,-13.679999,-33.719997,1669599653138.2258
37,51.0,-25.32,-59.579998,40.5,-13.679999,-33.719997,1669599653511.3708
38,50.28,-24.9,-60.3,40.5,-13.679999,-33.719997,1669599653884.516
39,50.039997,-24.84,-60.96,40.5,-13.679999,-33.719997,1669599654257.6614
40,50.1,-24.66,-61.379997,40.5,-13.679999,-33.719997,1669599654630.8064
41,49.92,-24.6,-61.5,40.5,-13.679999,-33.719997,1669599655003.9517
42,50.46,-24.539999,-61.079998,40.5,-13.679999,-33.719997,1669599655377.0967
43,50.16,-24.3,-60.66,40.5,-13.679999,-33.719997,1669599655750.242
44,50.1,-24.42,-60.0,40.5,-13.679999,-33.719997,1669599656123.3872
45,49.92,-24.359999,-59.82,40.5,-13.679999,-33.719997,1669599656496.5322
46,49.68,-24.24,-59.94,40.5,-13.679999,-33.719997,1669599656869.6775
47,50.16,-24.539999,-59.94,40.5,-13.679999,-33.719997,1669599657242.8225
48,50.1,-24.06,-59.699997,40.5,-13.679999,-33.719997,1669599657615.9678
49,50.1,-23.82,-60.18,40.5,-13.679999,-33.719997,1669599657989.1128
50,49.8,-23.88,-60.539997,40.5,-13.679999,-33.719997,1669599658362.258
51,49.98,-23.279999,-61.02,40.5,-13.679999,-33.719997,1669599658735.4033
52,49.68,-22.98,-61.62,40.5,-13.679999,-33.719997,1669599659108.5483
53,49.559998,-22.5,-61.44,40.5,-13.679999,-33.719997,1669599659481.6936
54,49.14,-22.14,-61.44,40.5,-13.679999,-33.719997,1669599659854.8386
55,48.42,-21.84,-61.32,40.5,-13.679999,-33.719997,1669599660227.984
56,48.059998,-21.66,-61.62,40.5,-13.679999,-33.719997,1669599660601.1292
57,47.879997,-21.9,-61.739998,40.5,-13.679999,-33.719997,1669599660974.2742
58,48.3,-21.06,-61.68,40.5,-13.679999,-33.719997,1669599661347.4194
59,48.48,-21.119999,-61.98,40.5,-13.679999,-33.719997,1669599661720.5645
60,48.6,-20.76,-61.92,40.5,-13.679999,-33.719997,1669599662093.7097
61,49.86,-19.619999,-62.1,40.5,-13.679999,-33.719997,1669599662466.8547
62,52.14,-19.14,-61.98,40.5,-13.679999,-33.719997,1669599662840.0
