,X_UnCal,Y_UnCal,Z_UnCal,X_Bias,Y_Bias,Z_Bias,time_uncalibrated
0,75.299995,-28.68,-94.799995,47.46,-30.84,-62.76,1669429686353.0
1,75.119995,-28.8,-94.619995,47.46,-30.84,-62.76,1669429686904.0732
2,75.24,-28.199999,-95.46,47.46,-30.84,-62.76,1669429687455.1462
3,75.18,-28.439999,-94.619995,47.46,-30.84,-62.76,1669429688006.2195
4,75.299995,-28.26,-94.56,47.46,-30.84,-62.76,1669429688557.2927
5,75.36,-27.539999,-94.439995,47.46,-30.84,-62.76,1669429689108.366
6,75.36,-27.3,-94.02,47.46,-30.84,-62.76,1669429689659.439
7,75.24,-27.3,-94.079994,47.46,-30.84,-62.76,1669429690210.5122
8,74.88,-27.48,-94.5,47.46,-30.84,-62.76,1669429690761.5854
9,75.18,-27.24,-94.86,47.46,-30.84,-62.76,1669429691312.6584
10,75.42,-27.48,-94.86,47.46,-30.84,-62.76,1669429691863.7317
11,75.6,-27.18,-95.28,47.46,-30.84,-62.76,1669429692414.805
12,75.54,-27.599998,-95.04,47.46,-30.84,-62.76,1669429692965.878
13,75.0,-28.14,-94.86,47.46,-30.84,-62.76,1669429693516.9512
14,75.42,-28.38,-94.02,47.46,-30.84,-62.76,1669429694068.0244
15,75.479996,-28.98,-93.72,47.46,-30.84,-62.76,1669429694619.0977
16,75.9,-28.38,-94.32,47.46,-30.84,-62.76,1669429695170.1707
17,76.14,-28.32,-94.14,47.46,-30.84,-62.76,1669429695721.244
18,75.299995,-27.539999,-94.799995,47.46,-30.84,-62.76,1669429696272.3171
19,75.06,-27.18,-94.979996,47.46,-30.84,-62.76,1669429696823.3901
20,74.7,-27.42,-94.56,47.46,-30.84,-62.76,1669429697374.4634
21,74.04,-27.18,-94.979996,47.46,-30.84,-62.76,1669429697925.5366
22,74.22,-27.66,-94.92,47.46,-30.84,-62.76,1669429698476.6099
23,73.92,-27.66,-95.1,47.46,-30.84,-62.76,1669429699027.6829
24,74.1,-27.539999,-94.979996,47.46,-30.84,-62.76,1669429699578.756
25,74.939995,-27.48,-95.28,47.46,-30.84,-62.76,1669429700129.8293
26,74.64,-27.539999,-95.34,47.46,-30.84,-62.76,1669429700680.9023
27,75.06,-27.3,-95.22,47.46,-30.84,-62.76,1669429701231.9756
28,75.299995,-27.66,-94.92,47.46,-30.84,-62.76,1669429701783.0488
29,75.6,-27.84,-94.799995,47.46,-30.84,-62.76,1669429702334.122
30,75.72,-27.96,-94.86,47.46,-30.84,-62.76,1669429702885.195
31,75.78,-28.019999,-94.619995,47.46,-30.84,-62.76,1669429703436.2683
32,75.119995,-28.199999,-95.159996,47.46,-30.84,-62.76,1669429703987.3416
33,75.119995,-28.26,-94.92,47.46,-30.84,-62.76,1669429704538.4146
34,74.939995,-28.32,-94.56,47.46,-30.84,-62.76,1669429705089.4878
35,75.06,-28.38,-94.619995,47.46,-30.84,-62.76,1669429705640.561
36,74.939995,-27.96,-94.86,47.46,-30.84,-62.76,1669429706191.634
37,74.58,-27.24,-95.1,47.46,-30.84,-62.76,1669429706742.7073
38,74.88,-27.119999,-95.28,47.46,-30.84,-62.76,1669429707293.7805
39,74.46,-27.3,-95.759995,47.46,-30.84,-62.76,1669429707844.8538
40,74.76,-27.779999,-95.28,47.46,-30.84,-62.76,1669429708395.9268
41,74.7,-28.199999,-95.1,47.46,-30.84,-62.76,1669429708947.0
42,75.119995,-28.199999,-94.74,47.46,-30.84,-62.76,1669429709498.0732
43,75.299995,-27.9,-94.56,47.46,-30.84,-62.76,1669429710049.1462
44,75.42,-27.0,-94.74,47.46,-30.84,-62.76,1669429710600.2195
45,75.78,-26.76,-94.68,47.46,-30.84,-62.76,1669429711151.2927
46,75.0,-26.939999,-94.68,47.46,-30.84,-62.76,1669429711702.366
47,74.939995,-27.06,-94.68,47.46,-30.84,-62.76,1669429712253.439
48,75.0,-27.42,-94.619995,47.46,-30.84,-62.76,1669429712804.5122
49,74.46,-27.84,-94.74,47.46,-30.84,-62.76,1669429713355.5854
50,74.82,-27.599998,-94.86,47.46,-30.84,-62.76,1669429713906.6584
51,75.119995,-27.359999,-94.74,47.46,-30.84,-62.76,1669429714457.7317
52,74.64,-27.599998,-94.619995,47.46,-30.84,-62.76,1669429715008.805
53,75.119995,-27.72,-94.619995,47.46,-30.84,-62.76,1669429715559.878
54,74.46,-27.599998,-94.74,47.46,-30.84,-62.76,1669429716110.9512
55,74.46,-27.96,-94.38,47.46,-30.84,-62.76,1669429716662.0244
56,74.7,-27.9,-93.78,47.46,-30.84,-62.76,1669429717213.0977
57,74.52,-27.72,-93.72,47.46,-30.84,-62.76,1669429717764.1707
58,74.88,-28.38,-94.56,47.46,-30.84,-62.76,1669429718315.244
59,74.58,-28.38,-95.04,47.46,-30.84,-62.76,1669429718866.3171
60,74.88,-28.619999,-95.82,47.46,-30.84,-62.76,1669429719417.3901
61,74.88,-28.5,-95.64,47.46,-30.84,-62.76,1669429719968.4634
62,75.18,-27.24,-95.52,47.46,-30.84,-62.76,1669429720519.5366
63,75.119995,-27.42,-95.1,47.46,-30.84,-62.76,1669429721070.6099
64,74.939995,-27.66,-95.579994,47.46,-30.84,-62.76,1669429721621.6829
65,74.7,-27.66,-95.28,47.46,-30.84,-62.76,1669429722172.756
66,74.76,-27.599998,-95.4,47.46,-30.84,-62.76,1669429722723.8293
67,74.58,-28.08,-95.1,47.46,-30.84,-62.76,1669429723274.9023
68,74.76,-27.9,-94.92,47.46,-30.84,-62.76,1669429723825.9756
69,75.36,-27.84,-94.32,47.46,-30.84,-62.76,1669429724377.0488
70,75.42,-28.199999,-94.5,47.46,-30.84,-62.76,1669429724928.122
71,75.6,-27.84,-94.5,47.46,-30.84,-62.76,1669429725479.195
72,75.54,-27.96,-94.32,47.46,-30.84,-62.76,1669429726030.2683
73,75.36,-27.84,-94.92,47.46,-30.84,-62.76,1669429726581.3416
74,74.82,-27.9,-94.619995,47.46,-30.84,-62.76,1669429727132.4146
75,74.7,-27.84,-94.5,47.46,-30.84,-62.76,1669429727683.4878
76,74.64,-27.599998,-95.04,47.46,-30.84,-62.76,1669429728234.561
77,74.28,-27.779999,-94.68,47.46,-30.84,-62.76,1669429728785.634
78,74.28,-27.599998,-95.04,47.46,-30.84,-62.76,1669429729336.7073
79,74.58,-27.66,-95.28,47.46,-30.84,-62.76,1669429729887.7805
80,74.7,-27.779999,-94.619995,47.46,-30.84,-62.76,1669429730438.8538
81,74.88,-28.08,-95.04,47.46,-30.84,-62.76,1669429730989.9268
82,75.0,-28.08,-95.04,47.46,-30.84,-62.76,1669429731541.0
83,75.0,-27.96,-95.46,47.46,-30.84,-62.76,1669429732092.0732
84,74.88,-27.42,-95.939995,47.46,-30.84,-62.76,1669429732643.1462
85,74.52,-27.18,-96.42,47.46,-30.84,-62.76,1669429733194.2195
86,74.64,-27.42,-96.6,47.46,-30.84,-62.76,1669429733745.2927
87,74.82,-27.48,-96.42,47.46,-30.84,-62.76,1669429734296.366
88,74.46,-28.439999,-95.52,47.46,-30.84,-62.76,1669429734847.439
89,74.939995,-28.26,-94.86,47.46,-30.84,-62.76,1669429735398.5122
90,74.34,-27.779999,-94.799995,47.46,-30.84,-62.76,1669429735949.5854
91,73.979996,-27.96,-94.92,47.46,-30.84,-62.76,1669429736500.6584
92,74.04,-27.42,-95.46,47.46,-30.84,-62.76,1669429737051.7317
93,74.1,-27.599998,-95.34,47.46,-30.84,-62.76,1669429737602.805
94,74.82,-27.84,-94.74,47.46,-30.84,-62.76,1669429738153.878
95,74.82,-27.42,-94.56,47.46,-30.84,-62.76,1669429738704.9512
96,75.06,-27.84,-94.5,47.46,-30.84,-62.76,1669429739256.0244
97,74.82,-27.42,-94.56,47.46,-30.84,-62.76,1669429739807.0977
98,74.76,-27.18,-94.799995,47.46,-30.84,-62.76,1669429740358.1707
99,74.939995,-27.18,-94.86,47.46,-30.84,-62.76,1669429740909.244
