,X_UnCal,Y_UnCal,Z_UnCal,X_Bias,Y_Bias,Z_Bias,time_uncalibrated
0,52.86,-27.0,-60.239998,40.5,-13.679999,-33.719997,1669599639705.0
1,54.3,-27.3,-59.82,40.5,-13.679999,-33.719997,1669599640121.7258
2,54.36,-27.779999,-59.46,40.5,-13.679999,-33.719997,1669599640538.4517
3,54.36,-27.9,-59.76,40.5,-13.679999,-33.719997,1669599640955.1775
4,54.18,-27.06,-59.699997,40.5,-13.679999,-33.719997,1669599641371.9033
5,53.76,-26.76,-59.94,40.5,-13.679999,-33.719997,1669599641788.6292
6,53.46,-26.76,-60.12,40.5,-13.679999,-33.719997,1669599642205.3547
7,53.16,-26.4,-59.94,40.5,-13.679999,-33.719997,1669599642622.0806
8,53.1,-26.58,-59.82,40.5,-13.679999,-33.719997,1669599643038.8064
9,53.039997,-26.519999,-59.64,40.5,-13.679999,-33.719997,1669599643455.5322
10,53.28,-25.98,-60.239998,40.5,-13.679999,-33.719997,1669599643872.258
11,53.1,-25.92,-60.059998,40.5,-13.679999,-33.719997,1669599644288.984
12,52.739998,-25.98,-60.18,40.5,-13.679999,-33.719997,1669599644705.7097
13,52.98,-26.22,-60.239998,40.5,-13.679999,-33.719997,1669599645122.4355
14,52.739998,-26.279999,-60.3,40.5,-13.679999,-33.719997,1669599645539.1614
15,53.039997,-26.16,-60.66,40.5,-13.679999,-33.719997,1669599645955.8872
16,53.64,-25.92,-61.079998,40.5,-13.679999,-33.719997,1669599646372.6128
17,53.039997,-25.74,-61.44,40.5,-13.679999,-33.719997,1669599646789.3386
18,52.739998,-25.5,-60.78,40.5,-13.679999,-33.719997,1669599647206.0645
19,52.86,-25.619999,-61.02,40.5,-13.679999,-33.719997,1669599647622.7903
20,52.5,-25.32,-60.719997,40.5,-13.679999,-33.719997,1669599648039.516
21,52.62,-24.779999,-60.48,40.5,-13.679999,-33.719997,1669599648456.242
22,53.16,-24.48,-60.899998,40.5,-13.679999,-33.719997,1669599648872.9678
23,52.739998,-24.24,-60.96,40.5,-13.679999,-33.719997,1669599649289.6936
24,53.1,-24.779999,-61.44,40.5,-13.679999,-33.719997,1669599649706.4194
25,52.68,-24.6,-61.8,40.5,-13.679999,-33.719997,1669599650123.1453
26,52.26,-25.019999,-62.039997,40.5,-13.679999,-33.719997,1669599650539.8708
27,52.02,-25.199999,-61.739998,40.5,-13.679999,-33.719997,1669599650956.5967
28,51.6,-25.14,-61.739998,40.5,-13.679999,-33.719997,1669599651373.3225
29,51.899998,-25.74,-61.379997,40.5,-13.679999,-33.719997,1669599651790.0483
30,52.02,-25.38,-61.62,40.5,-13.679999,-33.719997,1669599652206.7742
31,52.559998,-25.08,-61.739998,40.5,-13.679999,-33.719997,1669599652623.5
32,52.079998,-23.46,-59.76,40.5,-13.679999,-33.719997,1669599653040.2258
33,51.66,-24.96,-58.859997,40.5,-13.679999,-33.719997,1669599653456.9517
34,51.42,-25.26,-59.1,40.5,-13.679999,-33.719997,1669599653873.6775
35,51.059998,-25.26,-58.92,40.5,-13.679999,-33.719997,1669599654290.4033
36,50.7,-25.5,-59.16,40.5,-13.679999,-33.719997,1669599654707.1292
37,51.0,-25.32,-59.579998,40.5,-13.679999,-33.719997,1669599655123.8547
38,50.28,-24.9,-60.3,40.5,-13.679999,-33.719997,1669599655540.5806
39,50.039997,-24.84,-60.96,40.5,-13.679999,-33.719997,1669599655957.3064
